hhid,round,comment,Goods_ID,goodtype,Goods_ID_r6,s14q61,s14q61b,goodsource,goodsource_b,s14q63a,s14q63b,s14q81_r6,s14q79,s14q81,s14q81b,s14q82,s14q82b
9069,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
9070,5,0,1,Food,,,,shopkeeper,,8200,8200,,Yes,Every month,,1,
9071,4,0,1,Food,,,,shopkeeper,,10000,10000,,No,,,,Don't know
9071,5,0,1,Food,,,,shopkeeper,,5000,5000,,Yes,Every month,,10,
9071,6,0,,,Food,Yes,,Private (family/friends etc.),,1000,1100,Every two months,,,.,,
9071,6,0,,,Livestock,No,,,,,,,,,.,,
9071,6,0,,,Household durables and supplies,Yes,,Private (family/friends etc.),,100,100,Every two months,,,.,,
9071,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
9071,6,0,,,Other specify,No,,,,,,,,,.,,
9073,4,0,1,Food,,,,shopkeeper,,3000,3300,,Yes,Every month,,12,
9073,5,0,1,Food,,,,shopkeeper,,10000,10000,,Yes,Every month,,12,
9073,6,0,,,Livestock,No,,,,,,,,,.,,
9073,6,0,,,Other specify,No,,,,,,,,,.,,
9073,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
9073,6,0,,,Food,Yes,,Trader,,2000,2500,Every two months,,,.,,
9073,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
9074,4,0,1,Food,,,,shopkeeper,,3000,3000,,Yes,Every two months,,10,
9074,5,0,1,Food,,,,shopkeeper,,3000,3000,,Yes,Every month,,1,
9074,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
9074,6,0,,,Other specify,No,,,,,,,,,.,,
9074,6,0,,,Livestock,No,,,,,,,,,.,,
9074,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
9074,6,0,,,Food,Yes,,Private (family/friends etc.),,6000,6000,Every month,,,.,,
9075,4,0,1,Food,,,,Private (family/friends etc.),,3000,3500,,Yes,Every month,,7,
9075,5,0,1,Food,,,,shopkeeper,,5000,5000,,Yes,Every two months,,4,
9075,6,0,,,Livestock,No,,,,,,,,,.,,
9075,6,0,,,Food,Yes,,Private (family/friends etc.),,4000,4000,Every two months,,,.,,
9075,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
9075,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
9075,6,0,,,Other specify,No,,,,,,,,,.,,
9076,4,0,1,Food,,,,shopkeeper,,4000,4000,,Yes,Every month,,Don't know,
9076,5,0,1,Food,,,,shopkeeper,,4000,4000,,No,,,,6
9077,4,0,1,Food,,,,shopkeeper,,5000,5000,,No,,,,Don't know
9077,5,0,1,Livestock and agricultural inputs,,,,Trader,,350,350,,No,,,,9
9077,6,0,,,Livestock,No,,,,,,,,,.,,
9077,6,0,,,Food,Yes,,Money lender,,6000,6300,Every month,,,.,,
9077,6,0,,,Other specify,No,,,,,,,,,.,,
9077,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
9077,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
9078,4,0,1,Food,,,,shopkeeper,,3000,3200,,Yes,Every two months,,3,
9078,5,0,1,Food,,,,shopkeeper,,10000,100000,,Yes,Every month,,6,
9078,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
9078,6,0,,,Livestock,Yes,,Money lender,,3000,3200,Every two months,,,.,,
9078,6,0,,,Food,Yes,,Private (family/friends etc.),,7000,73000,Every month,,,.,,
9078,6,0,,,Other specify,No,,,,,,,,,.,,
9078,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
9079,5,0,1,Food,,,,shopkeeper,,3000,3000,,Yes,Every month,,7,
9079,6,0,,,Livestock,No,,,,,,,,,.,,
9079,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
9079,6,0,,,Other specify,No,,,,,,,,,.,,
9079,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
9079,6,0,,,Food,Yes,,Private (family/friends etc.),,1500,1500,Every two months,,,.,,
9080,5,0,1,Food,,,,shopkeeper,,4000,4000,,Yes,Every month,,3,
9080,6,0,,,Other specify,No,,,,,,,,,.,,
9080,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
9080,6,0,,,Household durables and supplies,Yes,,Money lender,,250,250,Every month,,,.,,
9080,6,0,,,Food,Yes,,Private (family/friends etc.),,6000,6000,Every two months,,,.,,
9080,6,0,,,Livestock,Yes,,Trader,,4000,4500,Every two months,,,.,,
9081,4,0,1,Food,,,,shopkeeper,,4250,4250,,Yes,Every two months,,12,
9081,5,0,1,Food,,,,shopkeeper,,7650,7650,,Yes,Every month,,3,
9081,6,0,,,Other specify,No,,,,,,,,,.,,
9081,6,0,,,Food,Yes,,Private (family/friends etc.),,7000,7200,Every month,,,.,,
9081,6,0,,,Livestock,No,,,,,,,,,.,,
9081,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
9081,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
9082,4,0,1,Food,,,,shopkeeper,,3000,3000,,Yes,Every month,,Don't know,
9082,5,0,1,Food,,,,shopkeeper,,8000,8000,,Yes,Every month,,1,
9082,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
9082,6,0,,,Livestock,No,,,,,,,,,.,,
9082,6,0,,,Other specify,No,,,,,,,,,.,,
9082,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
9082,6,0,,,Food,Yes,,Private (family/friends etc.),,600,600,Every two months,,,.,,
9083,4,0,1,Food,,,,shopkeeper,,3000,3000,,Yes,Every month,,Don't know,
9083,5,0,1,Food,,,,shopkeeper,,2000,2000,,Yes,Every month,,10,
9084,4,0,1,Food,,,,shopkeeper,,4000,4500,,Yes,Every month,,5,
9084,5,0,1,Food,,,,shopkeeper,,3000,3000,,Yes,Every month,,4,
9085,5,0,1,Food,,,,shopkeeper,,12000,12000,,Yes,Every month,,4,
9085,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
9085,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
9085,6,0,,,Livestock,No,,,,,,,,,.,,
9085,6,0,,,Food,Yes,,Private (family/friends etc.),,2000,2000,Every two months,,,.,,
9085,6,0,,,Other specify,No,,,,,,,,,.,,
9086,4,0,1,Food,,,,shopkeeper,,3000,3000,,Yes,Every two months,,7,
9086,5,0,1,Food,,,,shopkeeper,,3000,3000,,Yes,Every two months,,4,
9086,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
9086,6,0,,,Livestock,No,,,,,,,,,.,,
9086,6,0,,,Food,Yes,,Private (family/friends etc.),,4000,4200,Every month,,,.,,
9086,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
9086,6,0,,,Other specify,No,,,,,,,,,.,,
9087,5,0,1,Food,,,,shopkeeper,,7000,7000,,Yes,Every month,,11,
9087,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
9087,6,0,,,Livestock,No,,,,,,,,,.,,
9087,6,0,,,Other specify,No,,,,,,,,,.,,
9087,6,0,,,Food,Yes,,Private (family/friends etc.),,2000,2200,Every two months,,,.,,
9087,6,0,,,Household durables and supplies,Yes,,Private (family/friends etc.),,700,700,Every two months,,,.,,
9088,4,0,1,Food,,,,shopkeeper,,2000,2000,,Yes,Every month,,9,
9088,5,0,1,Food,,,,shopkeeper,,1200,1200,,Yes,Every two months,,8,
9088,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
9088,6,0,,,Food,Yes,,Private (family/friends etc.),,3000,3000,Every two months,,,.,,
9088,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
9088,6,0,,,Livestock,No,,,,,,,,,.,,
9088,6,0,,,Other specify,No,,,,,,,,,.,,
9089,4,0,1,Food,,,,Trader,,3000,3000,,Yes,Every two months,,1,
9089,5,0,1,Food,,,,shopkeeper,,2000,2000,,Yes,Every month,,7,
9089,6,0,,,Livestock,No,,,,,,,,,.,,
9089,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
9089,6,0,,,Food,Yes,,Private (family/friends etc.),,18000,18000,Every two months,,,.,,
9089,6,0,,,Other specify,No,,,,,,,,,.,,
9089,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
9090,5,0,1,Food,,,,shopkeeper,,10000,10000,,Yes,Every month,,11,
9090,6,0,,,Livestock,No,,,,,,,,,.,,
9090,6,0,,,Food,Yes,,Private (family/friends etc.),,3000,3200,Every month,,,.,,
9090,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
9090,6,0,,,Other specify,No,,,,,,,,,.,,
9090,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
9091,4,0,1,Food,,,,shopkeeper,,800,800,,Yes,Other (specify),DEPENDS ON THEIR NEED,2,
9091,5,0,1,Food,,,,shopkeeper,,1500,1500,,Yes,Every two months,,10,
9091,6,0,,,Food,Yes,,Private (family/friends etc.),,4000,4100,Every month,,,.,,
9091,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
9091,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
9091,6,0,,,Livestock,No,,,,,,,,,.,,
9091,6,0,,,Other specify,No,,,,,,,,,.,,
9092,4,0,1,Food,,,,Trader,,7000,7000,,Yes,Every two months,,1,
9092,5,0,1,Food,,,,shopkeeper,,2000,2000,,Yes,Every month,,8,
9093,4,0,1,Food,,,,shopkeeper,,1000,1000,,Yes,Every month,,Don't know,
9093,5,0,1,Food,,,,Trader,,170,170,,No,,,,9
9093,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
9093,6,0,,,Livestock,No,,,,,,,,,.,,
9093,6,0,,,Other specify,No,,,,,,,,,.,,
9093,6,0,,,Food,Yes,,Private (family/friends etc.),,20000,20000,Every two months,,,.,,
9093,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
9094,4,0,1,Food,,,,Trader,,8000,8000,,Yes,Every month,,1,
9094,5,0,1,Food,,,,shopkeeper,,30000,30000,,Yes,Every two months,,12,
9094,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
9094,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
9094,6,0,,,Food,Yes,,Private (family/friends etc.),,5000,5100,Every month,,,.,,
9094,6,0,,,Livestock,No,,,,,,,,,.,,
9094,6,0,,,Other specify,No,,,,,,,,,.,,
9095,4,0,1,Food,,,,shopkeeper,,3000,3000,,Yes,Every month,,Don't know,
9095,5,0,1,Food,,,,shopkeeper,,4000,4000,,Yes,Every month,,10,
9095,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
9095,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
9095,6,0,,,Food,Yes,,Private (family/friends etc.),,3000,3000,Every two months,,,.,,
9095,6,0,,,Other specify,No,,,,,,,,,.,,
9095,6,0,,,Livestock,No,,,,,,,,,.,,
9096,4,0,1,Food,,,,shopkeeper,,1500,1500,,No,,,,12
9096,5,0,1,Food,,,,Private (family/friends etc.),,3000,3000,,Yes,Every month,,8,
9096,6,0,,,Other specify,No,,,,,,,,,.,,
9096,6,0,,,Livestock,No,,,,,,,,,.,,
9096,6,0,,,Food,Yes,,Private (family/friends etc.),,3000,3000,Every month,,,.,,
9096,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
9096,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
9097,4,0,1,Food,,,,shopkeeper,,4000,4000,,No,,,,10
9097,5,0,1,Food,,,,shopkeeper,,4000,4000,,Yes,Every month,,11,
9098,5,0,1,Food,,,,shopkeeper,,8000,8000,,No,,,,6
9098,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
9098,6,0,,,Food,Yes,,Private (family/friends etc.),,2000,2000,Every month,,,.,,
9098,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
9098,6,0,,,Livestock,No,,,,,,,,,.,,
9098,6,0,,,Other specify,No,,,,,,,,,.,,
9099,4,0,1,Food,,,,shopkeeper,,3000,3000,,Yes,Every month,,Don't know,
9099,5,0,1,Food,,,,shopkeeper,,10000,10000,,Yes,Every two months,,6,
9099,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
9099,6,0,,,Household durables and supplies,Yes,,Private (family/friends etc.),,400,400,Other (specify),,,.,,
9099,6,0,,,Other specify,No,,,,,,,,,.,,
9099,6,0,,,Food,Yes,,Private (family/friends etc.),,5000,5000,Every month,,,.,,
9099,6,0,,,Livestock,No,,,,,,,,,.,,
9100,6,0,,,Livestock,No,,,,,,,,,.,,
9100,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
9100,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
9100,6,0,,,Food,Yes,,Private (family/friends etc.),,2600,2600,Every month,,,.,,
9100,6,0,,,Other specify,No,,,,,,,,,.,,
9102,4,0,1,Food,,,,shopkeeper,,2000,2000,,Yes,Every month,,Don't know,
9102,5,0,1,Food,,,,shopkeeper,,3000,3000,,Yes,Every month,,10,
9102,6,0,,,Other specify,No,,,,,,,,,.,,
9102,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
9102,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
9102,6,0,,,Food,Yes,,Private (family/friends etc.),,3000,3000,Other (specify),,,.,,
9102,6,0,,,Livestock,No,,,,,,,,,.,,
9104,5,0,1,Food,,,,shopkeeper,,3000,3000,,Yes,Every month,,8,
9105,6,0,,,Food,Yes,,Private (family/friends etc.),,2000,2200,Every month,,,.,,
9105,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
9105,6,0,,,Livestock,No,,,,,,,,,.,,
9105,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
9105,6,0,,,Other specify,No,,,,,,,,,.,,
9106,4,0,1,Food,,,,shopkeeper,,2000,2000,,Yes,Every month,,1,
9106,5,0,1,Food,,,,shopkeeper,,5000,5000,,Yes,Every month,,12,
9108,4,0,1,Food,,,,shopkeeper,,1000,1000,,Yes,Every month,,2,
9108,5,0,1,Food,,,,shopkeeper,,5000,5600,,Yes,Every two months,,7,
9108,6,0,,,Other specify,No,,,,,,,,,.,,
9108,6,0,,,Livestock,No,,,,,,,,,.,,
9108,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
9108,6,0,,,Food,Yes,,Private (family/friends etc.),,23000,23000,Every month,,,.,,
9108,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
9109,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
9109,6,0,,,Livestock,No,,,,,,,,,.,,
9109,6,0,,,Other specify,No,,,,,,,,,.,,
9109,6,0,,,Food,Yes,,Private (family/friends etc.),,10000,11000,Other (specify),,,.,,
9109,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
9110,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
9110,6,0,,,Food,Yes,,Private (family/friends etc.),,5600,5600,Every two months,,,.,,
9110,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
9110,6,0,,,Other specify,No,,,,,,,,,.,,
9110,6,0,,,Livestock,No,,,,,,,,,.,,
9111,4,0,1,Food,,,,shopkeeper,,2000,2000,,Yes,Every month,,Don't know,
9111,5,0,1,Food,,,,shopkeeper,,7000,7000,,Yes,Every month,,10,
9111,6,0,,,Livestock,No,,,,,,,,,.,,
9111,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
9111,6,0,,,Other specify,No,,,,,,,,,.,,
9111,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
9111,6,0,,,Food,Yes,,Private (family/friends etc.),,7000,7000,Other (specify),,,.,,
9115,5,0,1,Food,,,,shopkeeper,,2000,2000,,Yes,Every month,,3,
9115,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
9115,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
9115,6,0,,,Food,Yes,,Private (family/friends etc.),,11000,12000,Every month,,,.,,
9115,6,0,,,Livestock,No,,,,,,,,,.,,
9115,6,0,,,Other specify,No,,,,,,,,,.,,
9117,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
9117,6,0,,,Livestock,No,,,,,,,,,.,,
9117,6,0,,,Other specify,No,,,,,,,,,.,,
9117,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
9117,6,0,,,Food,Yes,,Private (family/friends etc.),,17000,17000,Every month,,,.,,
9119,6,0,,,Food,Yes,,Private (family/friends etc.),,10000,10200,Every month,,,.,,
9119,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
9119,6,0,,,Livestock,No,,,,,,,,,.,,
9119,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
9119,6,0,,,Other specify,No,,,,,,,,,.,,
9120,6,0,,,Livestock,No,,,,,,,,,.,,
9120,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
9120,6,0,,,Other specify,No,,,,,,,,,.,,
9120,6,0,,,Food,Yes,,Private (family/friends etc.),,10000,10000,Every two months,,,.,,
9120,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
9121,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
9121,6,0,,,Food,Yes,,Private (family/friends etc.),,10000,11000,Every month,,,.,,
9121,6,0,,,Other specify,No,,,,,,,,,.,,
9121,6,0,,,Livestock,No,,,,,,,,,.,,
9121,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
9123,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
9123,6,0,,,Other specify,No,,,,,,,,,.,,
9123,6,0,,,Food,Yes,,Private (family/friends etc.),,5000,5200,Every month,,,.,,
9123,6,0,,,Livestock,No,,,,,,,,,.,,
9123,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
9125,6,0,,,Other specify,No,,,,,,,,,.,,
9125,6,0,,,Food,Yes,,Private (family/friends etc.),,10000,10000,Other (specify),,,.,,
9125,6,0,,,Livestock,No,,,,,,,,,.,,
9125,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
9125,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
9127,6,0,,,Food,Yes,,Private (family/friends etc.),,20000,20000,Other (specify),,,.,,
9127,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
9127,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
9127,6,0,,,Livestock,No,,,,,,,,,.,,
9127,6,0,,,Other specify,No,,,,,,,,,.,,
9128,6,0,,,Livestock,No,,,,,,,,,.,,
9128,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
9128,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
9128,6,0,,,Other specify,No,,,,,,,,,.,,
9128,6,0,,,Food,Yes,,Private (family/friends etc.),,10000,10000,Every two months,,,.,,
9129,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
9129,6,0,,,Livestock,No,,,,,,,,,.,,
9129,6,0,,,Food,Yes,,Private (family/friends etc.),,5000,5000,Every month,,,.,,
9129,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
9129,6,0,,,Other specify,No,,,,,,,,,.,,
9130,6,0,,,Livestock,No,,,,,,,,,.,,
9130,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
9130,6,0,,,Food,Yes,,Trader,,400,400,Other (specify),,,.,,
9130,6,0,,,Other specify,No,,,,,,,,,.,,
9130,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
9131,6,0,,,Food,Yes,,Private (family/friends etc.),,15000,15000,Every two months,,,.,,
9131,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
9131,6,0,,,Other specify,No,,,,,,,,,.,,
9131,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
9131,6,0,,,Livestock,No,,,,,,,,,.,,
9132,6,0,,,Other specify,No,,,,,,,,,.,,
9132,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
9132,6,0,,,Livestock,No,,,,,,,,,.,,
9132,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
9132,6,0,,,Food,Yes,,Private (family/friends etc.),,7000,8000,Other (specify),,,.,,
9133,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
9133,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
9133,6,0,,,Other specify,No,,,,,,,,,.,,
9133,6,0,,,Food,Yes,,Private (family/friends etc.),,3200,3200,Every month,,,.,,
9133,6,0,,,Livestock,No,,,,,,,,,.,,
9134,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
9134,6,0,,,Other specify,No,,,,,,,,,.,,
9134,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
9134,6,0,,,Food,Yes,,Private (family/friends etc.),,8000,8300,Every month,,,.,,
9134,6,0,,,Livestock,No,,,,,,,,,.,,
9135,6,0,,,Livestock,No,,,,,,,,,.,,
9135,6,0,,,Food,Yes,,Private (family/friends etc.),,5500,5500,Every two months,,,.,,
9135,6,0,,,Other specify,No,,,,,,,,,.,,
9135,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
9135,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
9140,6,0,,,Other specify,No,,,,,,,,,.,,
9140,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
9140,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
9140,6,0,,,Food,Yes,,Private (family/friends etc.),,2500,0,Other (specify),,,.,,
9140,6,0,,,Livestock,No,,,,,,,,,.,,
10001,5,0,1,Food,,,,Private (family/friends etc.),,1800,1800,,Yes,Every two months,,3,
10001,6,0,,,Food,Yes,,Private (family/friends etc.),,500,500,Every two months,,,.,,
10001,6,0,,,Other specify,No,,,,,,,,,.,,
10001,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
10001,6,0,,,Livestock,No,,,,,,,,,.,,
10001,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
10002,4,0,1,Food,,,,shopkeeper,,4000,4000,,Yes,Every two months,,2,
10002,5,0,1,Food,,,,Private (family/friends etc.),,10000,10000,,Yes,Every two months,,6,
10002,6,0,,,Other specify,No,,,,,,,,,.,,
10002,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
10002,6,0,,,Food,Yes,,Private (family/friends etc.),,3000,3000,Every two months,,,.,,
10002,6,0,,,Livestock,No,,,,,,,,,.,,
10002,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
10003,4,0,1,Food,,,,Trader,,500,500,,Yes,Every two months,,11,
10003,5,0,1,Food,,,,Private (family/friends etc.),,6000,6000,,Yes,Every month,,1,
10004,5,0,1,Food,,,,Private (family/friends etc.),,3000,3000,,Yes,Every two months,,7,
10004,6,0,,,Food,Yes,,Private (family/friends etc.),,1000,1100,Every two months,,,.,,
10004,6,0,,,Other specify,No,,,,,,,,,.,,
10004,6,0,,,Livestock,No,,,,,,,,,.,,
10004,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
10004,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
10005,4,0,1,Food,,,,shopkeeper,,2500,2700,,Yes,Every month,,Don't know,
10005,5,0,1,Food,,,,shopkeeper,,5000,5000,,No,,,,6
10006,4,0,1,Food,,,,shopkeeper,,2000,2100,,Yes,Every month,,1,
10006,5,0,1,Food,,,,Private (family/friends etc.),,5000,5000,,Yes,Every month,,2,
10006,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
10006,6,0,,,Livestock,No,,,,,,,,,.,,
10006,6,0,,,Other specify,No,,,,,,,,,.,,
10006,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
10006,6,0,,,Food,Yes,,Private (family/friends etc.),,3000,3000,Every month,,,.,,
10007,4,0,1,Food,,,,shopkeeper,,1500,1500,,No,,,,1
10007,5,0,1,Food,,,,shopkeeper,,3000,3000,,Yes,Every month,,4,
10009,5,0,1,Food,,,,shopkeeper,,2500,2500,,Yes,Every month,,10,
10010,4,0,1,Food,,,,shopkeeper,,4000,4000,,Yes,Every two months,,1,
10010,5,0,1,Food,,,,Private (family/friends etc.),,5000,5500,,Yes,Every two months,,5,
10010,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
10010,6,0,,,Other specify,No,,,,,,,,,.,,
10010,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
10010,6,0,,,Food,Yes,,Money lender,,2000,2100,Every two months,,,.,,
10010,6,0,,,Livestock,No,,,,,,,,,.,,
10011,4,0,1,Food,,,,shopkeeper,,4000,4000,,Yes,Every month,,Don't know,
10011,5,0,1,Food,,,,shopkeeper,,3000,3000,,Yes,Every month,,10,
10012,6,0,,,Livestock,No,,,,,,,,,.,,
10012,6,0,,,Food,Yes,,Money lender,,4000,4500,Other (specify),,,.,,
10012,6,0,,,Other specify,No,,,,,,,,,.,,
10012,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
10012,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
10013,4,0,1,Food,,,,shopkeeper,,4000,4000,,Yes,Every two months,,1,
10013,5,0,1,Food,,,,shopkeeper,,7000,7000,,Yes,Every month,,10,
10013,6,0,,,Food,Yes,,Private (family/friends etc.),,3000,3000,Every two months,,,.,,
10013,6,0,,,Other specify,No,,,,,,,,,.,,
10013,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
10013,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
10013,6,0,,,Livestock,No,,,,,,,,,.,,
10014,5,0,1,Food,,,,shopkeeper,,1000,1000,,Yes,Every month,,4,
10014,6,0,,,Other specify,No,,,,,,,,,.,,
10014,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
10014,6,0,,,Livestock,No,,,,,,,,,.,,
10014,6,0,,,Food,Yes,,Private (family/friends etc.),,4000,4000,Every two months,,,.,,
10014,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
10016,4,0,1,Food,,,,shopkeeper,,3000,3000,,Yes,Every month,,11,
10016,5,0,1,Food,,,,shopkeeper,,100,100,,Yes,Every month,,4,
10016,6,0,,,Livestock,No,,,,,,,,,.,,
10016,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
10016,6,0,,,Other specify,No,,,,,,,,,.,,
10016,6,0,,,Food,Yes,,Private (family/friends etc.),,2000,2200,Every month,,,.,,
10016,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
10017,4,0,1,Food,,,,shopkeeper,,3000,3000,,Yes,Every month,,Don't know,
10017,5,0,1,Food,,,,Private (family/friends etc.),,3000,3000,,No,,,,6
10018,4,0,1,Food,,,,shopkeeper,,5000,5000,,No,,,,1
10018,5,0,1,Food,,,,Private (family/friends etc.),,1000,1100,,Yes,Every month,,3,
10018,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
10018,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
10018,6,0,,,Other specify,No,,,,,,,,,.,,
10018,6,0,,,Livestock,No,,,,,,,,,.,,
10018,6,0,,,Food,Yes,,Private (family/friends etc.),,5000,5200,Every month,,,.,,
10019,4,0,1,Food,,,,shopkeeper,,2000,2000,,Yes,Every month,,1,
10019,5,0,1,Food,,,,Trader,,4000,4000,,Yes,Every two months,,4,
10019,6,0,,,Livestock,No,,,,,,,,,.,,
10019,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
10019,6,0,,,Food,Yes,,Money lender,,3000,3500,Every month,,,.,,
10019,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
