hhid,round,comment,LivestockID,animaltype5,gender3,hv_s6q1,hv_s6q1correct,hv_rsnincorrect,s6q8,s6q9,s6q10,s6q11,s6q12,s6q13,s6q14,s6q15,s6q16,s6q17,s6q18
11047,2,,0,Shoats,both,,,,,,41,10,0,4,0,0,27,,
11047,2,,Sheep(Female),Sheep,female,,,,20,,,,,,,,,,20
11047,2,,Camel Both,Camels,both,,,,,1,,0,0,0,0,0,,1,
11047,2,,Cattle Both,Cattle,both,,,,,21,,0,0,2,0,0,,19,
11047,2,,Goats(Male),Goats,male,,,,5,,,,,,,,,,0
11047,2,,Cattle(Female),Cattle,female,,,,20,,,,,,,,,,18
11047,2,,Camels(Female),Camels,female,,,,1,,,,,,,,,,1
11047,2,,Cattle(Male),Cattle,male,,,,1,,,,,,,,,,1
11047,2,,Sheep Both,Sheep,both,,,,,26,,,,,,,,20,
11047,2,,Sheep(Male),Sheep,male,,,,6,,,,,,,,,,0
11047,2,,Camels(Male),Camels,male,,,,0,,,,,,,,,,0
11047,2,,Goat Both,Goats,both,,,,,15,,,,,,,,7,
11047,7,,Goat Both,Goats,both,,,,,,,,,,,,,28,
11047,7,,Sheep Both,Sheep,both,,,,,,,,,,,,,12,
11047,7,,Cattle Both,Cattle,both,,,,,,,,,,,,,3,
11049,2,,Goat Both,Goats,both,,,,,0,,,,,,,,0,
11049,2,,Cattle Both,Cattle,both,,,,,14,,2,0,2,0,0,,10,
11049,2,,Sheep(Male),Sheep,male,,,,2,,,,,,,,,,0
11049,2,,Sheep Both,Sheep,both,,,,,25,,,,,,,,15,
11049,2,,Cattle(Female),Cattle,female,,,,13,,,,,,,,,,5
11049,2,,Sheep(Female),Sheep,female,,,,23,,,,,,,,,,15
11049,2,,Cattle(Male),Cattle,male,,,,1,,,,,,,,,,5
11049,2,,Camels(Female),Camels,female,,,,0,,,,,,,,,,0
11049,2,,Goats(Female),Goats,female,,,,0,,,,,,,,,,0
11049,2,,Camels(Male),Camels,male,,,,0,,,,,,,,,,0
11049,2,,Camel Both,Camels,both,,,,,0,,0,0,0,0,0,,0,
11049,2,,Goats(Male),Goats,male,,,,0,,,,,,,,,,0
11049,2,,0,Shoats,both,,,,,,25,4,0,4,0,2,15,,
11049,3,0,Sheep(Male),Sheep,male,0,Yes,,,,,0,0,0,0,0,,,
11049,3,0,Camels(Female),Camels,female,0,Yes,,,,,0,0,0,0,0,,,
11049,3,0,Sheep(Female),Sheep,female,15,Yes,,,,,10,0,2,4,1,,,
11049,3,0,Cattle(Female),Cattle,female,5,Yes,,,,,0,0,0,2,0,,,
11049,3,0,Goats(Female),Goats,female,0,Yes,,,,,0,0,0,0,0,,,
11049,3,0,Goats(Male),Goats,male,0,Yes,,,,,0,0,0,0,0,,,
11049,3,0,Camels(Male),Camels,male,0,Yes,,,,,0,0,0,0,0,,,
11049,3,0,Cattle(Male),Cattle,male,5,Yes,,,,,0,0,3,0,0,,,
11049,4,0,Sheep(Male),Sheep,male,0,Yes,,,,,0,0,0,5,0,,,
11049,4,0,Goats(Male),Goats,male,0,Yes,,,,,0,0,0,2,0,,,
11049,4,0,Camels(Male),Camels,male,0,Yes,,,,,0,0,0,0,0,,,
11049,4,0,Cattle(Male),Cattle,male,2,Yes,,,,,0,0,0,2,0,,,
11049,4,0,Goats(Female),Goats,female,0,Yes,,,,,0,1,0,1,0,,,
11049,4,0,Camels(Female),Camels,female,0,Yes,,,,,0,0,0,0,0,,,
11049,4,0,Cattle(Female),Cattle,female,7,Yes,,,,,0,0,1,0,0,,,
11049,4,0,Sheep(Female),Sheep,female,6,Yes,,,,,1,0,1,0,0,,,
11049,5,0,Cattle(Female),Cattle,female,6,Yes,,,,,1,1,1,2,0,,,
11049,5,0,Camels(Male),Camels,male,0,Yes,,,,,0,0,0,0,0,,,
11049,5,0,Sheep(Male),Sheep,male,5,Yes,,,,,1,0,1,2,1,,,
11049,5,0,Goats(Female),Goats,female,2,Yes,,,,,1,2,0,2,0,,,
11049,5,0,Goats(Male),Goats,male,2,Yes,,,,,0,2,2,1,1,,,
11049,5,0,Camels(Female),Camels,female,0,Yes,,,,,0,0,0,0,0,,,
11049,5,0,Sheep(Female),Sheep,female,4,Yes,,,,,1,3,1,3,0,,,
11049,5,0,Cattle(Male),Cattle,male,4,Yes,,,,,1,0,1,2,0,,,
11049,6,0,Goats(Male),Goats,male,,,,4,,,1,0,3,4,0,,,
11049,6,0,Sheep(Male),Sheep,male,,,,8,,,2,0,3,3,0,,,
11049,6,0,Camels(Male),Camels,male,,,,0,,,0,0,0,1,0,,,
11049,6,0,Cattle(Male),Cattle,male,,,,5,,,1,0,2,4,0,,,
11049,6,0,Goats(Female),Goats,female,,,,8,,,0,0,2,2,0,,,
11049,6,0,Camels(Female),Camels,female,,,,0,,,0,2,0,0,0,,,
11049,6,0,Sheep(Female),Sheep,female,,,,12,,,0,0,2,4,0,,,
11049,6,0,Cattle(Female),Cattle,female,,,,8,,,1,0,2,4,0,,,
11049,7,,Cattle Both,Cattle,both,,,,,,,,,2,1,,,20,
11049,7,,Goat Both,Goats,both,,,,,,,,,4,5,,,15,
11049,7,,Sheep Both,Sheep,both,,,,,,,10,,1,2,,,7,
11050,2,,Camels(Male),Camels,male,,,,0,,,,,,,,,,0
11050,2,,Camel Both,Camels,both,,,,,0,,0,0,0,0,0,,0,
11050,2,,Sheep Both,Sheep,both,,,,,0,,,,,,,,0,
11050,2,,Cattle(Female),Cattle,female,,,,3,,,,,,,,,,3
11050,2,,Goat Both,Goats,both,,,,,45,,,,,,,,25,
11050,2,,Sheep(Male),Sheep,male,,,,0,,,,,,,,,,0
11050,2,,Camels(Female),Camels,female,,,,0,,,,,,,,,,0
11050,2,,Goats(Male),Goats,male,,,,5,,,,,,,,,,5
11050,2,,Cattle(Male),Cattle,male,,,,2,,,,,,,,,,1
11050,2,,0,Shoats,both,,,,,,45,10,0,5,0,5,25,,
11050,2,,Cattle Both,Cattle,both,,,,,5,,0,0,1,0,0,,4,
11050,2,,Goats(Female),Goats,female,,,,40,,,,,,,,,,20
11050,2,,Sheep(Female),Sheep,female,,,,0,,,,,,,,,,0
11050,3,0,Cattle(Female),Cattle,female,3,Yes,,,,,0,0,0,2,0,,,
11050,3,0,Goats(Female),Goats,female,20,Yes,,,,,18,0,1,7,0,,,
11050,3,0,Cattle(Male),Cattle,male,1,Yes,,,,,0,0,1,2,0,,,
11050,3,0,Camels(Male),Camels,male,0,Yes,,,,,0,0,0,0,0,,,
11050,3,0,Sheep(Female),Sheep,female,0,Yes,,,,,0,2,0,2,0,,,
11050,3,0,Goats(Male),Goats,male,5,Yes,,,,,2,0,0,2,0,,,
11050,3,0,Camels(Female),Camels,female,0,Yes,,,,,0,0,0,0,0,,,
11050,3,0,Sheep(Male),Sheep,male,0,Yes,,,,,0,0,0,1,0,,,
11050,4,0,Goats(Female),Goats,female,8,Yes,,,,,0,0,0,2,0,,,
11050,4,0,Cattle(Female),Cattle,female,5,Yes,,,,,0,0,0,1,0,,,
11050,4,0,Camels(Female),Camels,female,0,Yes,,,,,0,0,0,0,0,,,
11050,4,0,Camels(Male),Camels,male,0,Yes,,,,,0,0,0,0,0,,,
11050,4,0,Goats(Male),Goats,male,5,Yes,,,,,0,0,0,2,0,,,
11050,4,0,Sheep(Male),Sheep,male,1,Yes,,,,,1,0,0,1,0,,,
11050,4,0,Cattle(Male),Cattle,male,2,Yes,,,,,0,0,1,2,0,,,
11050,4,0,Sheep(Female),Sheep,female,4,Yes,,,,,1,0,0,4,2,,,
11050,5,0,Cattle(Male),Cattle,male,3,Yes,,,,,1,0,1,1,1,,,
11050,5,0,Sheep(Male),Sheep,male,1,Yes,,,,,0,2,1,1,1,,,
11050,5,0,Camels(Female),Camels,female,0,Yes,,,,,0,0,0,0,0,,,
11050,5,0,Camels(Male),Camels,male,0,Yes,,,,,0,0,0,0,0,,,
11050,5,0,Goats(Female),Goats,female,10,Yes,,,,,1,0,0,6,0,,,
11050,5,0,Goats(Male),Goats,male,7,Yes,,,,,0,0,3,3,0,,,
11050,5,0,Cattle(Female),Cattle,female,6,Yes,,,,,1,0,0,2,0,,,
11050,5,0,Sheep(Female),Sheep,female,5,Yes,,,,,4,1,0,1,0,,,
11050,6,0,Sheep(Female),Sheep,female,,,,6,,,2,0,0,0,0,,,
11050,6,0,Camels(Female),Camels,female,,,,0,,,0,0,0,0,0,,,
11050,6,0,Goats(Male),Goats,male,,,,5,,,3,0,2,0,0,,,
11050,6,0,Sheep(Male),Sheep,male,,,,2,,,0,0,0,0,1,,,
11050,6,0,Camels(Male),Camels,male,,,,0,,,0,0,0,0,0,,,
11050,6,0,Cattle(Male),Cattle,male,,,,3,,,0,0,0,0,0,,,
11050,6,0,Goats(Female),Goats,female,,,,9,,,7,0,0,6,0,,,
11050,6,0,Cattle(Female),Cattle,female,,,,5,,,1,0,0,0,0,,,
11050,7,,Sheep Both,Sheep,both,,,,,,,3,,,,,,5,
11050,7,,Cattle Both,Cattle,both,,,,,,,2,,,,,,2,
11050,7,,Goat Both,Goats,both,,,,,,,4,,1,1,3,,18,
11051,2,,Cattle(Male),Cattle,male,,,,5,,,,,,,,,,1
11051,2,,Goats(Male),Goats,male,,,,6,,,,,,,,,,0
11051,2,,Camel Both,Camels,both,,,,,3,,0,0,1,0,0,,2,
11051,2,,0,Shoats,both,,,,,,42,31,0,4,0,0,7,,
11051,2,,Sheep Both,Sheep,both,,,,,16,,,,,,,,3,
11051,2,,Cattle Both,Cattle,both,,,,,15,,6,0,5,0,0,,4,
11051,2,,Sheep(Female),Sheep,female,,,,10,,,,,,,,,,3
11051,2,,Camels(Female),Camels,female,,,,2,,,,,,,,,,2
11051,2,,Camels(Male),Camels,male,,,,1,,,,,,,,,,0
11051,2,,Cattle(Female),Cattle,female,,,,10,,,,,,,,,,3
11051,2,,Goat Both,Goats,both,,,,,26,,,,,,,,4,
11051,2,,Goats(Female),Goats,female,,,,20,,,,,,,,,,4
11051,2,,Sheep(Male),Sheep,male,,,,6,,,,,,,,,,0
11051,3,0,Sheep(Female),Sheep,female,3,Yes,,,,,0,0,0,1,0,,,
11051,3,0,Camels(Female),Camels,female,2,Yes,,,,,0,0,0,1,0,,,
11051,3,0,Camels(Male),Camels,male,0,Yes,,,,,0,0,0,0,0,,,
11051,3,0,Cattle(Female),Cattle,female,3,Yes,,,,,1,0,0,0,0,,,
11051,3,0,Cattle(Male),Cattle,male,1,Yes,,,,,0,0,1,0,0,,,
11051,3,0,Sheep(Male),Sheep,male,0,Yes,,,,,0,0,0,0,0,,,
11051,3,0,Goats(Female),Goats,female,4,Yes,,,,,0,3,0,0,0,,,
11051,3,0,Goats(Male),Goats,male,0,Yes,,,,,0,2,0,3,0,,,
11051,4,0,Goats(Male),Goats,male,5,Yes,,,,,0,0,4,2,0,,,
11051,4,0,Sheep(Male),Sheep,male,0,Yes,,,,,0,0,0,2,0,,,
11051,4,0,Camels(Male),Camels,male,0,Yes,,,,,0,0,0,0,0,,,
11051,4,0,Cattle(Male),Cattle,male,0,Yes,,,,,0,0,0,0,0,,,
11051,4,0,Cattle(Female),Cattle,female,2,Yes,,,,,0,0,0,0,0,,,
11051,4,0,Sheep(Female),Sheep,female,4,Yes,,,,,0,0,0,0,0,,,
11051,4,0,Goats(Female),Goats,female,7,Yes,,,,,0,0,0,0,0,,,
11051,4,0,Camels(Female),Camels,female,3,Yes,,,,,0,0,1,0,0,,,
11051,5,0,Sheep(Female),Sheep,female,4,Yes,,,,,0,0,0,2,0,,,
11051,5,0,Goats(Female),Goats,female,7,Yes,,,,,1,0,2,2,1,,,
11051,5,0,Camels(Male),Camels,male,0,Yes,,,,,0,0,0,3,0,,,
11051,5,0,Camels(Female),Camels,female,2,Yes,,,,,0,1,0,0,0,,,
11051,5,0,Sheep(Male),Sheep,male,2,Yes,,,,,0,0,0,1,2,,,
11051,5,0,Cattle(Male),Cattle,male,0,Yes,,,,,0,0,0,2,0,,,
11051,5,0,Goats(Male),Goats,male,3,Yes,,,,,0,0,1,1,0,,,
11051,5,0,Cattle(Female),Cattle,female,2,Yes,,,,,0,0,0,0,0,,,
11051,6,0,Cattle(Male),Cattle,male,,,,0,,,0,0,0,0,0,,,
11051,6,0,Goats(Female),Goats,female,,,,90,,,5,8,19,50,4,,,
11051,6,0,Sheep(Male),Sheep,male,,,,12,,,2,3,0,7,0,,,
11051,6,0,Camels(Male),Camels,male,,,,4,,,0,0,1,1,0,,,
11051,6,0,Cattle(Female),Cattle,female,,,,0,,,0,0,0,0,0,,,
11051,6,0,Sheep(Female),Sheep,female,,,,35,,,7,5,0,40,3,,,
11051,6,0,Goats(Male),Goats,male,,,,5,,,4,0,6,15,0,,,
11051,6,0,Camels(Female),Camels,female,,,,12,,,2,3,0,3,0,,,
11051,7,,Cattle Both,Cattle,both,,,,,,,,,,2,,,4,
11051,7,,Sheep Both,Sheep,both,,,,,,,,,4,4,,,10,
11051,7,,Camel Both,Camels,both,,,,,,,5,,1,3,,,8,
11051,7,,Goat Both,Goats,both,,,,,,,8,,8,10,4,,20,
11052,2,,Camels(Male),Camels,male,,,,0,,,,,,,,,,0
11052,2,,Sheep(Female),Sheep,female,,,,0,,,,,,,,,,0
11052,2,,Cattle(Male),Cattle,male,,,,0,,,,,,,,,,0
11052,2,,Sheep Both,Sheep,both,,,,,0,,,,,,,,0,
11052,2,,Goats(Male),Goats,male,,,,0,,,,,,,,,,0
11052,2,,Camels(Female),Camels,female,,,,0,,,,,,,,,,0
11052,2,,Cattle Both,Cattle,both,,,,,0,,0,0,0,0,0,,0,
11052,2,,Cattle(Female),Cattle,female,,,,0,,,,,,,,,,0
11052,2,,Sheep(Male),Sheep,male,,,,0,,,,,,,,,,0
11052,2,,Goat Both,Goats,both,,,,,2,,,,,,,,1,
11052,2,,Goats(Female),Goats,female,,,,2,,,,,,,,,,1
11052,2,,Camel Both,Camels,both,,,,,0,,0,0,0,0,0,,0,
11052,2,,0,Shoats,both,,,,,,2,1,0,0,0,0,1,,
11052,3,0,Camels(Female),Camels,female,0,Yes,,,,,0,0,0,0,0,,,
11052,3,0,Cattle(Male),Cattle,male,0,Yes,,,,,0,0,0,0,0,,,
11052,3,0,Sheep(Male),Sheep,male,0,Yes,,,,,0,0,0,0,0,,,
11052,3,0,Goats(Female),Goats,female,1,Yes,,,,,0,0,0,3,0,,,
11052,3,0,Sheep(Female),Sheep,female,0,Yes,,,,,0,0,0,0,0,,,
11052,3,0,Cattle(Female),Cattle,female,0,Yes,,,,,0,0,0,0,0,,,
11052,3,0,Goats(Male),Goats,male,0,Yes,,,,,0,0,0,1,0,,,
11052,3,0,Camels(Male),Camels,male,0,Yes,,,,,0,0,0,0,0,,,
11052,7,,Camel Both,Camels,both,,,,,,,,,4,,,,,
11052,7,,Goat Both,Goats,both,,,,,,,,,,3,,,4,
11054,2,,Camel Both,Camels,both,,,,,0,,0,0,0,0,0,,0,
11054,2,,Camels(Female),Camels,female,,,,0,,,,,,,,,,0
11054,2,,Cattle Both,Cattle,both,,,,,4,,2,0,0,0,0,,2,
11054,2,,Goat Both,Goats,both,,,,,7,,,,,,,,4,
11054,2,,Goats(Female),Goats,female,,,,4,,,,,,,,,,2
11054,2,,0,Shoats,both,,,,,,12,3,0,1,1,1,8,,
11054,2,,Cattle(Female),Cattle,female,,,,3,,,,,,,,,,2
11054,2,,Sheep(Male),Sheep,male,,,,2,,,,,,,,,,2
11054,2,,Sheep Both,Sheep,both,,,,,5,,,,,,,,4,
11054,2,,Sheep(Female),Sheep,female,,,,3,,,,,,,,,,2
11054,2,,Goats(Male),Goats,male,,,,3,,,,,,,,,,2
11054,2,,Cattle(Male),Cattle,male,,,,1,,,,,,,,,,0
11054,2,,Camels(Male),Camels,male,,,,0,,,,,,,,,,0
11054,3,0,Camels(Female),Camels,female,0,Yes,,,,,0,0,0,0,0,,,
11054,3,0,Goats(Male),Goats,male,2,Yes,,,,,0,0,2,0,0,,,
11054,3,0,Camels(Male),Camels,male,0,Yes,,,,,0,0,0,0,0,,,
11054,3,0,Cattle(Male),Cattle,male,0,Yes,,,,,0,0,0,0,0,,,
11054,3,0,Cattle(Female),Cattle,female,2,Yes,,,,,0,0,0,0,0,,,
11054,3,0,Sheep(Female),Sheep,female,2,Yes,,,,,1,0,0,0,0,,,
11054,3,0,Goats(Female),Goats,female,2,Yes,,,,,0,0,0,1,0,,,
11054,3,0,Sheep(Male),Sheep,male,2,Yes,,,,,0,0,0,0,0,,,
11054,4,0,Sheep(Male),Sheep,male,2,Yes,,,,,0,0,1,0,0,,,
11054,4,0,Camels(Male),Camels,male,0,Yes,,,,,0,0,0,0,0,,,
11054,4,0,Cattle(Female),Cattle,female,2,Yes,,,,,0,0,0,0,0,,,
11054,4,0,Goats(Male),Goats,male,0,Yes,,,,,0,0,0,1,0,,,
11054,4,0,Cattle(Male),Cattle,male,0,Yes,,,,,0,0,0,1,0,,,
11054,4,0,Camels(Female),Camels,female,0,Yes,,,,,0,0,0,0,0,,,
11054,4,0,Sheep(Female),Sheep,female,1,Yes,,,,,0,0,0,0,0,,,
11054,4,0,Goats(Female),Goats,female,3,Yes,,,,,0,0,0,0,0,,,
11054,5,0,Camels(Female),Camels,female,0,Yes,,,,,0,0,0,0,0,,,
11054,5,0,Cattle(Female),Cattle,female,2,Yes,,,,,0,0,1,2,0,,,
11054,5,0,Camels(Male),Camels,male,0,Yes,,,,,0,0,0,0,0,,,
11054,5,0,Goats(Female),Goats,female,3,Yes,,,,,1,0,0,1,0,,,
11054,5,0,Cattle(Male),Cattle,male,1,Yes,,,,,0,0,1,2,0,,,
11054,5,0,Goats(Male),Goats,male,1,Yes,,,,,0,0,0,0,0,,,
11054,5,0,Sheep(Male),Sheep,male,1,Yes,,,,,0,0,0,1,0,,,
11054,5,0,Sheep(Female),Sheep,female,1,Yes,,,,,0,0,0,1,0,,,
11054,6,0,Sheep(Male),Sheep,male,,,,0,,,0,0,0,0,0,,,
11054,6,0,Camels(Male),Camels,male,,,,0,,,0,0,0,0,0,,,
11054,6,0,Sheep(Female),Sheep,female,,,,0,,,0,0,0,0,0,,,
11054,6,0,Cattle(Female),Cattle,female,,,,0,,,0,0,0,0,0,,,
11054,6,0,Cattle(Male),Cattle,male,,,,0,,,0,0,0,0,0,,,
11054,6,0,Goats(Female),Goats,female,,,,0,,,0,0,0,0,0,,,
11054,6,0,Camels(Female),Camels,female,,,,0,,,0,0,0,0,0,,,
11054,6,0,Goats(Male),Goats,male,,,,0,,,0,0,0,0,0,,,
11055,2,,Camel Both,Camels,both,,,,,7,,2,0,0,2,0,,5,
11055,2,,Sheep Both,Sheep,both,,,,,5,,,,,,,,2,
11055,2,,Goats(Female),Goats,female,,,,3,,,,,,,,,,2
11055,2,,Camels(Male),Camels,male,,,,4,,,,,,,,,,3
11055,2,,Sheep(Male),Sheep,male,,,,3,,,,,,,,,,0
11055,2,,Cattle(Female),Cattle,female,,,,8,,,,,,,,,,2
11055,2,,Goats(Male),Goats,male,,,,2,,,,,,,,,,0
11055,2,,Camels(Female),Camels,female,,,,3,,,,,,,,,,2
11055,2,,Sheep(Female),Sheep,female,,,,2,,,,,,,,,,2
11055,2,,0,Shoats,both,,,,,,10,6,0,1,1,0,4,,
11055,2,,Cattle Both,Cattle,both,,,,,12,,10,0,0,0,0,,2,
11055,2,,Cattle(Male),Cattle,male,,,,4,,,,,,,,,,0
11055,2,,Goat Both,Goats,both,,,,,5,,,,,,,,2,
11055,3,0,Sheep(Male),Sheep,male,0,Yes,,,,,0,0,0,0,0,,,
11055,3,0,Goats(Male),Goats,male,0,Yes,,,,,0,0,0,0,0,,,
11055,3,0,Cattle(Female),Cattle,female,2,Yes,,,,,0,0,0,0,0,,,
11055,3,0,Camels(Male),Camels,male,3,Yes,,,,,0,0,0,0,0,,,
11055,3,0,Goats(Female),Goats,female,2,Yes,,,,,1,0,0,1,0,,,
11055,3,0,Cattle(Male),Cattle,male,0,Yes,,,,,0,0,0,0,0,,,
11055,3,0,Camels(Female),Camels,female,2,Yes,,,,,0,0,0,0,0,,,
11055,3,0,Sheep(Female),Sheep,female,2,Yes,,,,,2,0,0,0,0,,,
11055,4,0,Camels(Female),Camels,female,2,Yes,,,,,0,0,0,0,0,,,
11055,4,0,Cattle(Female),Cattle,female,2,Yes,,,,,0,1,0,0,0,,,
11055,4,0,Goats(Male),Goats,male,0,Yes,,,,,0,0,0,1,0,,,
11055,4,0,Sheep(Female),Sheep,female,0,Yes,,,,,0,0,0,0,0,,,
11055,4,0,Cattle(Male),Cattle,male,0,Yes,,,,,0,0,0,0,0,,,
11055,4,0,Sheep(Male),Sheep,male,0,Yes,,,,,0,0,0,0,0,,,
11055,4,0,Goats(Female),Goats,female,2,Yes,,,,,0,0,0,1,0,,,
11055,4,0,Camels(Male),Camels,male,3,Yes,,,,,1,0,0,1,0,,,
11055,5,0,Cattle(Female),Cattle,female,3,Yes,,,,,1,0,0,1,0,,,
11055,5,0,Goats(Female),Goats,female,3,Yes,,,,,1,0,0,0,0,,,
11055,5,0,Sheep(Male),Sheep,male,0,Yes,,,,,0,1,0,1,1,,,
11055,5,0,Goats(Male),Goats,male,1,Yes,,,,,0,1,1,0,1,,,
11055,5,0,Camels(Female),Camels,female,2,Yes,,,,,1,0,0,1,0,,,
11055,5,0,Camels(Male),Camels,male,3,Yes,,,,,2,0,0,0,0,,,
11055,5,0,Sheep(Female),Sheep,female,0,Yes,,,,,0,2,1,1,0,,,
11055,5,0,Cattle(Male),Cattle,male,0,Yes,,,,,0,0,0,0,0,,,
11055,6,0,Camels(Male),Camels,male,,,,0,,,0,0,0,0,0,,,
11055,6,0,Sheep(Male),Sheep,male,,,,0,,,0,0,0,0,0,,,
11055,6,0,Camels(Female),Camels,female,,,,0,,,0,0,0,0,0,,,
11055,6,0,Cattle(Male),Cattle,male,,,,0,,,0,0,0,0,0,,,
11055,6,0,Cattle(Female),Cattle,female,,,,0,,,0,0,0,0,0,,,
11055,6,0,Goats(Male),Goats,male,,,,1,,,0,0,1,1,0,,,
11055,6,0,Goats(Female),Goats,female,,,,1,,,0,0,0,0,0,,,
11055,6,0,Sheep(Female),Sheep,female,,,,0,,,0,0,0,0,0,,,
11055,7,,Camel Both,Camels,both,,,,,,,,,,2,,,7,
11055,7,,Sheep Both,Sheep,both,,,,,,,,,,2,,,2,
11055,7,,Cattle Both,Cattle,both,,,,,,,,,,,,,2,
11055,7,,Goat Both,Goats,both,,,,,,,,,,3,,,5,
11056,4,0,Camels(Male),Camels,male,,,,6,,,4,0,1,2,0,,,
11056,4,0,Cattle(Female),Cattle,female,,,,22,,,2,0,8,4,0,,,
11056,4,0,Sheep(Female),Sheep,female,,,,15,,,3,0,2,2,0,,,
11056,4,0,Cattle(Male),Cattle,male,,,,20,,,3,0,9,3,0,,,
11056,4,0,Goats(Female),Goats,female,,,,5,,,1,2,0,3,0,,,
11056,4,0,Camels(Female),Camels,female,,,,4,,,3,0,0,3,0,,,
11056,4,0,Goats(Male),Goats,male,,,,20,,,5,9,21,7,0,,,
11056,4,0,Sheep(Male),Sheep,male,,,,18,,,2,0,5,1,0,,,
11056,5,0,Goats(Male),Goats,male,10,Yes,,,,,2,0,7,8,2,,,
11056,5,0,Goats(Female),Goats,female,9,Yes,,,,,2,0,0,3,0,,,
11056,5,0,Sheep(Female),Sheep,female,12,Yes,,,,,2,0,3,8,0,,,
11056,5,0,Camels(Male),Camels,male,3,Yes,,,,,0,0,0,0,0,,,
11056,5,0,Cattle(Male),Cattle,male,11,Yes,,,,,0,5,8,6,0,,,
11056,5,0,Cattle(Female),Cattle,female,16,Yes,,,,,2,0,6,2,4,,,
11056,5,0,Sheep(Male),Sheep,male,12,Yes,,,,,1,0,15,9,0,,,
11056,5,0,Camels(Female),Camels,female,4,Yes,,,,,1,0,0,2,0,,,
11056,6,0,Cattle(Female),Cattle,female,,,,80,,,2,0,0,32,0,,,
11056,6,0,Cattle(Male),Cattle,male,,,,280,,,4,50,120,114,0,,,
11056,6,0,Camels(Female),Camels,female,,,,4,,,0,0,0,2,0,,,
11056,6,0,Goats(Female),Goats,female,,,,90,,,10,0,0,60,0,,,
11056,6,0,Sheep(Male),Sheep,male,,,,20,,,7,70,100,49,2,,,
11056,6,0,Goats(Male),Goats,male,,,,40,,,5,0,50,85,0,,,
11056,6,0,Sheep(Female),Sheep,female,,,,50,,,4,0,0,104,0,,,
11056,6,0,Camels(Male),Camels,male,,,,3,,,0,0,0,1,0,,,
11056,7,,Sheep Both,Sheep,both,,,,,,,6,,,19,2,,20,
11056,7,,Camel Both,Camels,both,,,,,,,5,,2,2,,,4,
11056,7,,Goat Both,Goats,both,,,,,,,12,4,,14,4,,50,
11056,7,,Cattle Both,Cattle,both,,,,,,,3,,10,17,,,30,
11057,4,0,Goats(Male),Goats,male,,,,0,,,0,0,0,0,0,,,
11057,4,0,Goats(Female),Goats,female,,,,2,,,0,0,0,0,0,,,
11057,4,0,Cattle(Male),Cattle,male,,,,0,,,0,0,0,0,0,,,
11057,4,0,Cattle(Female),Cattle,female,,,,1,,,0,0,0,0,0,,,
11057,4,0,Camels(Male),Camels,male,,,,0,,,0,0,0,0,0,,,
11057,4,0,Sheep(Female),Sheep,female,,,,0,,,0,0,0,0,0,,,
11057,4,0,Camels(Female),Camels,female,,,,0,,,0,0,0,0,0,,,
11057,4,0,Sheep(Male),Sheep,male,,,,0,,,0,0,0,0,0,,,
11057,5,0,Goats(Female),Goats,female,2,Yes,,,,,0,1,0,1,0,,,
11057,5,0,Cattle(Male),Cattle,male,0,Yes,,,,,0,0,0,0,0,,,
11057,5,0,Goats(Male),Goats,male,0,Yes,,,,,0,1,0,0,0,,,
11057,5,0,Camels(Male),Camels,male,0,Yes,,,,,0,0,0,0,0,,,
11057,5,0,Cattle(Female),Cattle,female,1,Yes,,,,,0,0,0,1,0,,,
11057,5,0,Camels(Female),Camels,female,0,Yes,,,,,0,0,0,0,0,,,
11057,5,0,Sheep(Female),Sheep,female,0,No,wrong data,3,,,1,0,1,2,0,,,
11057,5,0,Sheep(Male),Sheep,male,0,Yes,,,,,0,1,0,1,0,,,
11057,6,0,Sheep(Female),Sheep,female,,,,4,,,1,1,0,1,0,,,
11057,6,0,Cattle(Male),Cattle,male,,,,0,,,0,0,0,4,0,,,
11057,6,0,Goats(Female),Goats,female,,,,3,,,1,3,0,3,0,,,
11057,6,0,Camels(Male),Camels,male,,,,0,,,0,4,0,0,0,,,
11057,6,0,Goats(Male),Goats,male,,,,2,,,0,0,0,4,0,,,
11057,6,0,Cattle(Female),Cattle,female,,,,5,,,1,2,0,1,0,,,
11057,6,0,Camels(Female),Camels,female,,,,0,,,0,0,0,0,0,,,
11057,6,0,Sheep(Male),Sheep,male,,,,2,,,0,0,0,0,1,,,
11057,7,,Camel Both,Camels,both,,,,,,,,,,,,,3,
11057,7,,Cattle Both,Cattle,both,,,,,,,,,,,,,20,
11057,7,,Sheep Both,Sheep,both,,,,,,,4,,5,4,2,,7,
11057,7,,Goat Both,Goats,both,,,,,,,6,,5,6,2,,8,
11060,4,0,Cattle(Male),Cattle,male,,,,0,,,0,0,0,0,0,,,
11060,4,0,Sheep(Male),Sheep,male,,,,1,,,0,0,0,3,0,,,
11060,4,0,Cattle(Female),Cattle,female,,,,11,,,0,0,0,3,0,,,
11060,4,0,Goats(Female),Goats,female,,,,6,,,0,0,0,2,0,,,
11060,4,0,Camels(Female),Camels,female,,,,0,,,0,0,0,0,0,,,
11060,4,0,Sheep(Female),Sheep,female,,,,5,,,0,3,0,1,0,,,
11060,4,0,Camels(Male),Camels,male,,,,0,,,0,0,0,0,0,,,
11060,4,0,Goats(Male),Goats,male,,,,2,,,0,0,0,2,0,,,
