hhid,round,comment,memberid,skip_s4,s4q1,s4q1b,s4q2,s4q3a,s4q3b,s4q4,s4q4b,s4q5,s4q6,s4q7a,s4q7b,s4q8
11042,2,,1,0, Petty trading (e.g charcoal/water trading),,6,4,0, House/domestic work,,3,No,,,
11042,2,,2,0,Student,,8,10,0,Not applicable,,,No,,,
11042,2,,3,0,Herding (household-owned) livestock,,8,6,0, House/domestic work,,2,No,,,
11042,2,,16,0,Wage/salaried employment,,8,20,, House/domestic work,,4,No,,,
11042,3,0,1,0, House/domestic work,,5,20,," Livestock production (e.g. milking, sale of",,3,No,,,
11042,3,0,2,0,Student,,3,2,," Livestock production (e.g. milking, sale of",,2,No,,,
11042,3,0,3,0,Herding (household-owned) livestock,,6,5,, House/domestic work,,4,No,,,
11042,3,0,16,0,Wage/salaried employment,,8,5,, House/domestic work,,4,No,,,
11042,4,0,1,0, House/domestic work,,7,22,,Not applicable,,,Yes,0,1,Visit relatives or friends (not to study)
11042,4,0,2,1,,,,,,,,,,,,
11042,4,0,3,0,Other (specify),LOOKING AFTER HER UNCLE'S LIVESTOCK,8,4,, House/domestic work,,2,Yes,0,1,Other (specify)
11042,4,0,16,1,,,,,,,,,,,,
11042,5,0,1,0, Petty trading (e.g charcoal/water trading),,8,10,, House/domestic work,,6,No,,,
11042,5,0,3,0,Herding (household-owned) livestock,,8,10,, House/domestic work,,6,Yes,3,,Visit relatives or friends (not to study)
11042,5,0,4,0,Herding (household-owned) livestock,,8,50,, House/domestic work,,6,No,,,
11042,6,0,1,0, House/domestic work,,8,30,,Herding (household-owned) livestock,,3,No,,,
11042,6,0,3,1,,,,,,,,,,,,
11042,6,0,4,0,Herding (household-owned) livestock,,3,45,,Not applicable,,,No,,,
11042,6,0,5,0,Student,,7,15,,Not applicable,,,No,,,
11043,1,,1,0,Shop/business owner,,,20,,Not applicable,,,No,0,,
11043,1,,2,0,Shop/business owner,,,20,, House/domestic work,,,No,0,,
11043,1,,3,0,Student,,,0,,Not applicable,,,No,0,,
11043,1,,4,0,Student,,,0,,Not applicable,,,No,0,,
11043,1,,5,0,Student,,,0,,Not applicable,,,No,0,,
11043,1,,6,0, Not working: too young,,,0,,Not applicable,,,No,0,,
11044,1,,1,0, Petty trading (e.g charcoal/water trading),,,2,, House/domestic work,,,No,0,,
11044,1,,2,0, House/domestic work,,,4,,Not applicable,,,No,0,,
11044,1,,3,0,Student,,,0,,Not applicable,,,No,0,,
11044,1,,4,0,Student,,,0,,Not applicable,,,No,0,,
11044,1,,5,0,Student,,,0,,Not applicable,,,No,0,,
11044,1,,6,0,Student,,,0,,Not applicable,,,No,0,,
11044,2,,1,0, Petty trading (e.g charcoal/water trading),,3,6,0, House/domestic work,,2,No,,,
11044,2,,2,0, Petty trading (e.g charcoal/water trading),,5,3,0, House/domestic work,,1,No,,,
11044,2,,3,0,Student,,8,12,0, House/domestic work,,1,No,,,
11044,2,,4,0,Student,,8,9,0, House/domestic work,,1,No,,,
11044,2,,5,0,Student,,8,7,0, House/domestic work,,1,No,,,
11044,2,,6,0,Student,,8,5,0, House/domestic work,,1,No,,,
11044,3,0,1,0, House/domestic work,,8,30,,Not applicable,,,No,,,
11044,3,0,2,0, House/domestic work,,7,12,,Not applicable,,,No,,,
11044,3,0,3,0,Student,,8,13,, House/domestic work,,4,No,,,
11044,3,0,4,0,Student,,8,13,,Not applicable,,,No,,,
11044,3,0,5,0,Student,,8,6,, House/domestic work,,4,No,,,
11044,3,0,6,0,Student,,6,4,, House/domestic work,,3,No,,,
11045,1,,1,0,Shop/business owner,,,6,, House/domestic work,,,No,0,,
11045,1,,2,0, House/domestic work,,,0,,Not applicable,,,No,0,,
11045,1,,3,0,Student,,,0,,Not applicable,,,No,0,,
11045,1,,4,0,Student,,,0,,Not applicable,,,No,0,,
11045,1,,5,0,Student,,,0,,Not applicable,,,No,0,,
11045,1,,6,0,Student,,,0,,Not applicable,,,No,0,,
11045,1,,7,0,Student,,,0,,Not applicable,,,No,0,,
11045,1,,8,0, House/domestic work,,,0,,Shop/business owner,,,No,0,,
11045,1,,9,0, Not working: too young,,,0,,Not applicable,,,No,0,,
11045,2,,1,0,Shop/business owner,,8,20,0, House/domestic work,,2,No,,,
11045,2,,2,0, House/domestic work,,8,10,0,Not applicable,,,No,,,
11045,2,,3,0,Student,,8,12,0,Not applicable,,,No,,,
11045,2,,4,0,Student,,8,7,0,Not applicable,,,No,,,
11045,2,,5,0,Student,,8,5,0,Not applicable,,,No,,,
11045,2,,6,0,Student,,8,4,0,Not applicable,,,No,,,
11045,2,,7,0,Student,,8,2,0,Not applicable,,,No,,,
11045,2,,8,0,.b,,.b,.b,,.b,,.b,.b,.b,,.b
11045,2,,9,0, Not working: too young,,,,,Not applicable,,,No,,,
11045,3,0,1,0,Shop/business owner,,7,6,,Farming (non-livestock),,4,No,,,
11045,3,0,2,0, House/domestic work,,7,5,,Not applicable,,,No,,,
11045,3,0,3,0,Student,,8,12,,Herding (household-owned) livestock,,5,No,,,
11045,3,0,4,0,Student,,8,7,, House/domestic work,,5,No,,,
11045,3,0,5,0,Student,,6,8,,Herding (household-owned) livestock,,5,No,,,
11045,3,0,6,0,Student,,8,6,, House/domestic work,,5,No,,,
11045,3,0,7,0,Student,,6,3,, House/domestic work,,3,No,,,
11045,3,0,9,0,Student,,5,0,6,Not applicable,,,No,,,
11045,4,0,1,0,Shop/business owner,,8,2,, House/domestic work,,3,Yes,0,1, Ill/injured
11045,4,0,2,0, House/domestic work,,8,10,,Not applicable,,,Yes,6,,Other (specify)
11045,4,0,3,0, Looking for job,,8,0,2,Not applicable,,,Yes,1,,Visit relatives or friends (not to study)
11045,4,0,4,0,Student,,8,7,, House/domestic work,,4,No,,,
11045,4,0,5,0,Student,,8,8,,Shop/business owner,,3,No,,,
11045,4,0,6,0,Student,,8,7,, House/domestic work,,3,No,,,
11045,4,0,7,0,Student,,8,3,,Herding (household-owned) livestock,,3,No,,,
11045,4,0,9,0, Not working: too young,,,,,Not applicable,,,No,,,
11045,5,0,1,0, Petty trading (e.g charcoal/water trading),,8,12,, House/domestic work,,6,No,,,
11045,5,0,3,0, House/domestic work,,8,17,,Not applicable,,,No,,,
11045,5,0,4,0, Petty trading (e.g charcoal/water trading),,8,1,, House/domestic work,,6,Yes,8,,Visit relatives or friends (not to study)
11045,5,0,5,0,Student,,8,9,, House/domestic work,,6,Yes,9,,Studying
11045,5,0,6,0,Student,,8,8,, House/domestic work,,6,No,,,
11045,5,0,7,0,Student,,8,3,, House/domestic work,,6,No,,,
11045,5,0,9,0,Student,,6,1,, House/domestic work,,4,No,,,
11045,6,0,1,0, Petty trading (e.g charcoal/water trading),,10,6,, House/domestic work,,2,No,,,
11045,6,0,3,0, Looking for job,,5,2,,Not applicable,,,Yes,3,, Looking for work
11045,6,0,5,0,Student,,10,11,,Not applicable,,,Yes,6,,Studying
11045,6,0,6,0,Student,,9,8,, House/domestic work,,3,No,,,
11045,6,0,7,0,Student,,7,5,,Herding (household-owned) livestock,,2,No,,,
11045,6,0,9,0,Student,,7,1,, House/domestic work,,2,No,,,
11046,1,,1,0,Wage/salaried employment,,,10,,Not applicable,,,No,0,,
11046,1,,2,0,Shop/business owner,,,20,, House/domestic work,,,No,0,,
11046,1,,3,0,Unpaid work in family's shop/business,,,13,,Unpaid work in family's shop/business,,,No,0,,
11046,1,,4,0,Student,,,11,,Not applicable,,,No,0,,
11046,1,,5,0,Student,,,9,,Not applicable,,,No,0,,
11046,1,,6,0,Student,,,5,,Not applicable,,,No,0,,
11046,1,,7,0,Student,,,1,,Not applicable,,,No,0,,
11046,1,,8,0, Not working: too young,,,3,,Not applicable,,,No,0,,
11046,1,,9,0,.b,,,.b,,.b,,,.b,.b,,.b
11046,1,,10,0,.b,,,.b,,.b,,,.b,.b,,.b
11046,1,,11,0,.b,,,.b,,.b,,,.b,.b,,.b
11046,1,,12,0,.b,,,.b,,.b,,,.b,.b,,.b
11046,1,,13,0,.b,,,.b,,.b,,,.b,.b,,.b
11046,1,,14,0,.b,,,.b,,.b,,,.b,.b,,.b
11047,1,,1,0, Petty trading (e.g charcoal/water trading),,,20,, House/domestic work,,,No,0,,
11047,1,,2,0,Student,,,10,,Not applicable,,,No,0,,
11047,1,,3,0, House/domestic work,,,60,,Not applicable,,,No,0,,
11047,1,,4,0,Student,,,2,,Not applicable,,,No,0,,
11047,2,,1,0, Petty trading (e.g charcoal/water trading),,8,30,0, House/domestic work,,2,No,,,
11047,2,,2,0,Student,,8,10,0,Not applicable,,,No,,,
11047,2,,3,0,Herding (household-owned) livestock,,8,9,0,Not applicable,,,No,,,
11047,2,,4,0,Student,,8,2,0,Not applicable,,,No,,,
11049,1,,1,0,Herding (household-owned) livestock,,,20,,Casual labor (e.g. herding for pay),,,No,0,,
11049,1,,2,0, House/domestic work,,,15,, Petty trading (e.g charcoal/water trading),,,No,0,,
11049,1,,3,0,Herding (household-owned) livestock,,,10,,Not applicable,,,No,0,,
11049,1,,4,0,Herding (household-owned) livestock,,,9,,Not applicable,,,No,0,,
11049,1,,5,0,Herding (household-owned) livestock,,,7,,Not applicable,,,No,0,,
11049,1,,6,0,Student,,,3,,Not applicable,,,No,0,,
11049,1,,7,0,Student,,,2,,Not applicable,,,No,0,,
11049,1,,8,0,Herding (household-owned) livestock,,,1,,Not applicable,,,No,0,,
11049,1,,9,0, Not working: too young,,,0,,Not applicable,,,No,0,,
11049,1,,10,0, Not working: too young,,,0,,Not applicable,,,No,0,,
11049,2,,1,0,Herding (household-owned) livestock,,8,25,0,Casual labor (e.g. herding for pay),,2,No,,,
11049,2,,2,0, House/domestic work,,8,22,0,Casual labor (e.g. herding for pay),,2,No,,,
11049,2,,3,0,Herding (household-owned) livestock,,8,16,0, House/domestic work,,2,No,,,
11049,2,,4,0,Herding (household-owned) livestock,,8,10,0, House/domestic work,,2,No,,,
11049,2,,5,0,Herding (household-owned) livestock,,8,9,0, House/domestic work,,2,No,,,
11049,2,,6,0,Student,,8,6,0,Not applicable,,,Yes,0,1, Ill/injured
11049,2,,7,0,Student,,8,5,0,Not applicable,,,Yes,0,1, Ill/injured
11049,2,,8,0,Herding (household-owned) livestock,,8,4,0,Not applicable,,,No,,,
11049,2,,9,0,Student,,8,2,0,Not applicable,,,Yes,0,1, Ill/injured
11049,2,,10,0, Not working: too young,,,,,Not applicable,,,No,,,
11049,3,0,1,0,Herding (household-owned) livestock,,12,7,, House/domestic work,,3,No,,,
11049,3,0,2,0, House/domestic work,,12,8,,Herding (household-owned) livestock,,4,No,,,
11049,3,0,3,0,Herding (household-owned) livestock,,12,5,, House/domestic work,,4,No,,,
11049,3,0,4,0,Herding (household-owned) livestock,,12,5,, House/domestic work,,5,No,,,
11049,3,0,5,0,Herding (household-owned) livestock,,12,3,, House/domestic work,,2,No,,,
11049,3,0,6,0,Student,,8,4,, House/domestic work,,4,No,,,
11049,3,0,7,0,Student,,8,4,, House/domestic work,,4,No,,,
11049,3,0,8,0,Herding (household-owned) livestock,,12,3,, House/domestic work,,2,No,,,
11049,3,0,9,0,Student,,4,1,, House/domestic work,,2,No,,,
11049,3,0,10,0,Student,,4,1,, Not working: too young,,,No,,,
11049,4,0,1,0,Herding (household-owned) livestock,,12,20,," Livestock production (e.g. milking, sale of",,5,No,,,
11049,4,0,2,0, House/domestic work,,10,22,,Not applicable,,,No,,,
11049,4,0,3,0,Herding (household-owned) livestock,,10,15,," Livestock production (e.g. milking, sale of",,4,No,,,
11049,4,0,4,0,Herding (household-owned) livestock,,10,12,," Livestock production (e.g. milking, sale of",,3,No,,,
11049,4,0,5,0,Herding (household-owned) livestock,,10,10,," Livestock production (e.g. milking, sale of",,4,No,,,
11049,4,0,6,0,Student,,10,5,, House/domestic work,,4,No,,,
11049,4,0,7,0,Student,,10,5,," Livestock production (e.g. milking, sale of",,4,No,,,
11049,4,0,8,0,Herding (household-owned) livestock,,9,6,," Livestock production (e.g. milking, sale of",,2,No,,,
11049,4,0,9,0,Student,,6,1,, House/domestic work,,2,No,,,
11049,4,0,10,0,Student,,6,0,6, House/domestic work,,2,No,,,
11049,5,0,1,0,Herding (household-owned) livestock,,8,28,," Livestock production (e.g. milking, sale of",,4,Yes,0,3, Herding (household-owned) livestock
11049,5,0,2,0, House/domestic work,,9,19,," Livestock production (e.g. milking, sale of",,4,No,,,
11049,5,0,3,0,Herding (household-owned) livestock,,8,10,, Livestock trading,,3,Yes,3,, Herding (household-owned) livestock
11049,5,0,4,0,Herding (household-owned) livestock,,8,10,," Livestock production (e.g. milking, sale of",,3,Yes,2,, Herding (household-owned) livestock
11049,5,0,5,0,Herding (household-owned) livestock,,8,7,," Livestock production (e.g. milking, sale of",,3,Yes,2,, Herding (household-owned) livestock
11049,5,0,6,0,Student,,8,8,, House/domestic work,,2,No,,,
11049,5,0,7,0,Student,,8,7,,Herding (household-owned) livestock,,6,No,,,
11049,5,0,8,0,Herding (household-owned) livestock,,7,5,," Livestock production (e.g. milking, sale of",,3,Yes,2,, Herding (household-owned) livestock
11049,5,0,9,0,Student,,6,3,, House/domestic work,,2,No,,,
11049,5,0,10,0, House/domestic work,,4,2,,Not applicable,,,No,,,
11049,5,0,11,0, Not working: too young,,,,,Not applicable,,,No,,,
11049,6,0,1,0,Herding (household-owned) livestock,,5,40,,Not applicable,,,Yes,0,1,Visit relatives or friends (not to study)
11049,6,0,2,0, House/domestic work,,7,27,,Not applicable,,,No,,,
11049,6,0,3,0,Herding (household-owned) livestock,,6,15,,Not applicable,,,No,,,
11049,6,0,4,0,Herding (household-owned) livestock,,8,10,,Not applicable,,,No,,,
11049,6,0,5,0,Herding (household-owned) livestock,,7,10,,Not applicable,,,No,,,
11049,6,0,6,0,Student,,9,10,, House/domestic work,,2,No,,,
11049,6,0,7,0,Student,,9,9,,Not applicable,,,No,,,
11049,6,0,8,0,Herding (household-owned) livestock,,9,6,,Not applicable,,,No,,,
11049,6,0,9,0,Student,,7,5,,Not applicable,,,No,,,
11049,6,0,10,0, House/domestic work,,6,2,,Not applicable,,,No,,,
11049,6,0,11,0, Not working: too young,,,,,Not applicable,,,No,,,
11050,1,,1,0, House/domestic work,,,15,,Not applicable,,,No,0,,
11050,1,,2,0,Student,,,2,,Not applicable,,,No,0,,
11050,1,,3,0,Student,,,1,,Not applicable,,,No,0,,
11050,1,,4,0,Student,,,0,,Not applicable,,,No,0,,
11050,1,,5,0,Student,,,0,,Not applicable,,,No,0,,
11050,2,,1,0,Herding (household-owned) livestock,,4,.b,, House/domestic work,,2,Yes,1,0, Ill/injured
11050,2,,2,0,Student,,8,.b,,Not applicable,,,No,,,
11050,2,,3,0,Student,,8,.b,,Not applicable,,,No,,,
11050,2,,4,0, Not working: too young,,,,,Not applicable,,,No,,,
11050,2,,5,0, Not working: too young,,,,,Not applicable,,,No,,,
11050,3,0,1,0, House/domestic work,,9,20,,Herding (household-owned) livestock,,7,No,,,
11050,3,0,2,0,Student,,7,2,, House/domestic work,,5,No,,,
11050,3,0,3,0,Student,,7,1,, House/domestic work,,5,No,,,
11050,3,0,4,0,Herding (household-owned) livestock,,9,4,, House/domestic work,,5,Yes,5,, Herding (household-owned) livestock
11050,3,0,5,0,Student,,7,1,, House/domestic work,,5,No,,,
11050,3,0,6,0, Not working: too young,,,,,Not applicable,,,No,,,
11050,4,0,1,0, House/domestic work,,8,20,,Herding (household-owned) livestock,,4,No,,,
11050,4,0,2,0,Student,,6,3,, House/domestic work,,4,No,,,
11050,4,0,3,0,Student,,6,3,, House/domestic work,,4,No,,,
11050,4,0,4,0,Herding (household-owned) livestock,,8,4,, House/domestic work,,4,No,,,
11050,4,0,5,0, House/domestic work,,6,2,,Herding (household-owned) livestock,,4,No,,,
11050,4,0,6,0, Not working: too young,,,,,Not applicable,,,No,,,
11050,5,0,1,0, House/domestic work,,10,20,,Not applicable,,,No,,,
11050,5,0,2,0,Student,,6,2,, House/domestic work,,3,No,,,
11050,5,0,3,0,Student,,6,2,, House/domestic work,,2,No,,,
11050,5,0,4,0,Herding (household-owned) livestock,,7,4,," Livestock production (e.g. milking, sale of",,2,Yes,1,, Herding (household-owned) livestock
11050,5,0,5,0, House/domestic work,,5,4,,Not applicable,,,No,,,
11050,5,0,6,0, House/domestic work,,3,1,,Not applicable,,,No,,,
11050,5,0,7,0, Not working: too young,,,,,Not applicable,,,No,,,
11050,6,0,1,0,Herding (household-owned) livestock,,9,20,, House/domestic work,,3,No,,,
11050,6,0,2,0,Student,,8,5,, House/domestic work,,2,No,,,
11050,6,0,3,0,Student,,8,5,,Herding (household-owned) livestock,,3,No,,,
11050,6,0,4,0,Herding (household-owned) livestock,,9,5,," Livestock production (e.g. milking, sale of",,3,No,,,
11050,6,0,5,0, Not working: too young,,,,, House/domestic work,,2,No,,,
11050,6,0,6,0, Not working: too young,,,,,Not working: unable,,,No,,,
11050,6,0,7,0, Not working: too young,,,,,Not working: unable,,,No,,,
11051,2,,1,0,Herding (household-owned) livestock,,8,30,0,Not applicable,,,No,,,
11051,2,,2,0, House/domestic work,,8,12,0,Not applicable,,,No,,,
11051,2,,3,0,Herding (household-owned) livestock,,8,7,0,Not applicable,,,No,,,
11051,2,,4,0,Student,,4,3,0,Not applicable,,,No,,,
11051,2,,5,0,Student,,4,1,0,Not applicable,,,No,,,
11051,2,,6,0, Not working: too young,,,,,Not applicable,,,No,,,
11051,2,,7,0, Not working: too young,,,,,Not applicable,,,No,,,
11051,3,0,1,0,Herding (household-owned) livestock,,8,25,,Not applicable,,,Yes,5,, Herding (household-owned) livestock
11051,3,0,2,0, House/domestic work,,7,14,,Not applicable,,,No,,,
11051,3,0,3,0,Herding (household-owned) livestock,,8,6,,Not applicable,,,No,,,
11051,3,0,4,0,Student,,8,4,,Not applicable,,,No,,,
11051,3,0,5,0,Student,,6,1,,Not applicable,,,No,,,
11051,3,0,6,0,Student,,6,1,,Not applicable,,,No,,,
11051,3,0,7,0, Not working: too young,,,,,Not applicable,,,No,,,
11051,3,0,8,0, Not working: too young,,,,,Not applicable,,,No,,,
11051,4,0,1,0,Herding (household-owned) livestock,,8,3,,Not applicable,,,No,,,
11051,4,0,2,0, House/domestic work,,8,15,,Not applicable,,,No,,,
11051,4,0,3,0,Herding (household-owned) livestock,,6,6,,Not applicable,,,Yes,4,, Herding (household-owned) livestock
11051,4,0,4,0,Student,,8,5,,Herding (household-owned) livestock,,4,No,,,
11051,4,0,5,0,Student,,4,3,,Not applicable,,,No,,,
11051,4,0,6,0,Student,,4,1,,Not applicable,,,No,,,
11051,4,0,7,0, Not working: too young,,,,,Not applicable,,,No,,,
11051,4,0,8,0, Not working: too young,,,,,Not applicable,,,No,,,
11051,5,0,1,0,Herding (household-owned) livestock,,10,20,,Not applicable,,,Yes,3,, Herding (household-owned) livestock
11051,5,0,2,0, House/domestic work,,8,17,,Herding (household-owned) livestock,,5,No,,,
11051,5,0,3,0,Herding (household-owned) livestock,,10,7,,Not applicable,,,Yes,3,, Herding (household-owned) livestock
11051,5,0,4,0,Student,,8,5,,Herding (household-owned) livestock,,2,No,,,
11051,5,0,5,0,Student,,6,2,,Not applicable,,,No,,,
11051,5,0,6,0,Herding (household-owned) livestock,,8,4,,Not applicable,,,Yes,3,, Herding (household-owned) livestock
11051,5,0,7,0, Not working: too young,,,,,Not working: unable,,,No,,,
11051,5,0,8,0, Not working: too young,,,,,Not working: unable,,,No,,,
11051,6,0,1,0,Herding (household-owned) livestock,,12,1,," Livestock production (e.g. milking, sale of",,2,Yes,2,, Herding (household-owned) livestock
11051,6,0,2,0, House/domestic work,,12,7,," Livestock production (e.g. milking, sale of",,2,Yes,2,," Livestock production (e.g. milking, sale of"
11051,6,0,3,0,Herding (household-owned) livestock,,13,5,," Livestock production (e.g. milking, sale of",,2,Yes,4,, Herding (household-owned) livestock
11051,6,0,4,0,Student,,8,7,, House/domestic work,,2,No,,,
11051,6,0,5,0,Student,,6,4,, House/domestic work,,3,No,,,
11051,6,0,6,0,Herding (household-owned) livestock,,7,1,," Livestock production (e.g. milking, sale of",,2,Yes,3,, Herding (household-owned) livestock
11051,6,0,7,0,Herding (household-owned) livestock,,5,1,," Livestock production (e.g. milking, sale of",,2,Yes,3,, Herding (household-owned) livestock
11051,6,0,8,0, Not working: too young,,,,,Not applicable,,,No,,,
11051,6,0,9,0, Not working: too young,,,,,Not applicable,,,No,,,
11052,1,,1,0, Petty trading (e.g charcoal/water trading),,,15,,Not applicable,,,No,0,,
11052,1,,2,0,Student,,,7,,Not applicable,,,No,0,,
11052,2,,1,0, Petty trading (e.g charcoal/water trading),,8,30,0, House/domestic work,,2,No,,,
11052,2,,2,0,Student,,8,10,0,Not applicable,,,Yes,0,7, Ill/injured
11052,2,,21,0,Student,,8,5,0,Not applicable,,,No,,,
11052,3,0,1,0, Petty trading (e.g charcoal/water trading),,7,10,, House/domestic work,,5,No,,,
11052,3,0,2,0,Student,,8,9,, House/domestic work,,4,No,,,
11052,3,0,21,0,Student,,8,2,, House/domestic work,,3,No,,,
11054,2,,1,0,Wage/salaried employment,,6,18,0, House/domestic work,,5,No,,,
11054,2,,2,0,Student,,8,10,0,Not applicable,,,Yes,3,,Studying
11054,2,,3,0,Student,,8,7,0,Not applicable,,,No,,,
11054,2,,4,0,Student,,8,4,0,Not applicable,,,No,,,
11054,2,,5,0,Student,,6,1,0,Not applicable,,,No,,,
11054,2,,6,0,Student,,6,1,0,Not applicable,,,No,,,
11054,3,0,1,0,Wage/salaried employment,,6,17,, House/domestic work,,4,No,,,
11054,3,0,2,0,Student,,8,10,, House/domestic work,,3,No,,,
11054,3,0,3,0,Student,,8,7,, House/domestic work,,4,No,,,
11054,3,0,4,0,Student,,8,4,, House/domestic work,,3,No,,,
11054,3,0,5,0,Student,,6,0,6,Not applicable,,,No,,,
11054,3,0,6,0, Not working: too young,,,,,Not applicable,,,No,,,
11054,4,0,1,0,Wage/salaried employment,,6,20,, House/domestic work,,4,No,,,
