hhid,round,comment,animaltype,s13q1,s13q2
4063,4,0,Dog,0,0
4063,5,0,poultry,0,0
4063,5,0,Cat,0,0
4063,5,0,Donkey/Ass/mule,0,0
4063,5,0,Dog,0,0
4063,6,0,Cat,0,0
4063,6,0,poultry,0,0
4063,6,0,Dog,0,0
4063,6,0,Donkey/Ass/mule,4,4
4064,1,,Donkey/Ass/mule,0,0
4064,1,,poultry,0,0
4064,2,,Dog,0,0
4064,2,,Cat,0,0
4064,2,,Donkey/Ass/mule,0,0
4064,2,,poultry,0,0
4064,3,0,poultry,0,0
4064,3,0,Donkey/Ass/mule,2,0
4064,3,0,Cat,0,0
4064,3,0,Dog,0,0
4064,4,0,Dog,0,0
4064,4,0,poultry,0,0
4064,4,0,Cat,0,0
4064,4,0,Donkey/Ass/mule,0,0
4064,5,0,Cat,0,0
4064,5,1,Donkey/Ass/mule,1,1
4064,5,0,poultry,0,0
4064,5,0,Dog,0,0
4064,6,0,Cat,0,0
4064,6,0,Dog,0,0
4064,6,0,Donkey/Ass/mule,1,3
4064,6,0,poultry,0,0
4065,1,,poultry,0,0
4065,1,,Donkey/Ass/mule,2,2
4065,2,,Dog,0,0
4065,2,,Donkey/Ass/mule,2,2
4065,2,,Cat,0,0
4065,2,,poultry,0,0
4066,1,,Donkey/Ass/mule,2,2
4066,1,,poultry,0,0
4066,2,,Donkey/Ass/mule,1,1
4066,2,,poultry,0,0
4066,2,,Dog,0,0
4066,2,,Cat,0,0
4066,3,0,Cat,0,0
4066,3,0,poultry,0,0
4066,3,0,Dog,0,0
4066,3,0,Donkey/Ass/mule,2,0
4066,4,0,Cat,0,0
4066,4,0,Donkey/Ass/mule,2,0
4066,4,0,Dog,0,0
4066,4,0,poultry,0,0
4066,5,0,Cat,0,0
4066,5,0,Dog,0,0
4066,5,1,Donkey/Ass/mule,2,2
4066,5,0,poultry,0,0
4066,6,0,Cat,0,0
4066,6,0,Dog,0,0
4066,6,0,Donkey/Ass/mule,4,4
4066,6,0,poultry,0,0
4067,1,,poultry,0,0
4067,1,,Donkey/Ass/mule,3,3
4068,1,,Donkey/Ass/mule,5,5
4068,1,,poultry,0,0
4068,2,,Cat,0,0
4068,2,,poultry,0,0
4068,2,,Donkey/Ass/mule,5,5
4068,2,,Dog,0,0
4068,3,0,poultry,0,0
4068,3,0,Donkey/Ass/mule,1,1
4068,3,0,Cat,0,0
4068,3,0,Dog,0,0
4068,4,0,Dog,0,0
4068,4,0,Cat,0,0
4068,4,0,Donkey/Ass/mule,4,0
4068,4,0,poultry,0,0
4068,5,0,Cat,0,0
4068,5,0,poultry,0,0
4068,5,0,Dog,0,0
4068,5,1,Donkey/Ass/mule,4,4
4068,6,0,poultry,0,0
4068,6,0,Cat,0,0
4068,6,0,Donkey/Ass/mule,4,4
4068,6,0,Dog,0,0
4069,1,,poultry,0,0
4069,1,,Donkey/Ass/mule,1,1
4069,2,,Dog,0,0
4069,2,,Donkey/Ass/mule,1,1
4069,2,,poultry,0,0
4069,2,,Cat,0,0
4069,4,0,Donkey/Ass/mule,1,0
4069,4,0,Dog,0,0
4069,4,0,Cat,0,0
4069,4,0,poultry,0,0
4069,5,0,poultry,0,0
4069,5,1,Donkey/Ass/mule,2,2
4069,5,0,Cat,0,0
4069,5,0,Dog,0,0
4069,6,0,Cat,0,0
4069,6,0,poultry,0,0
4069,6,0,Donkey/Ass/mule,3,3
4069,6,0,Dog,0,0
4070,1,,Donkey/Ass/mule,2,2
4070,1,,poultry,0,0
4070,2,,poultry,0,0
4070,2,,Dog,0,0
4070,2,,Cat,0,0
4070,2,,Donkey/Ass/mule,3,3
4070,3,0,poultry,0,0
4070,3,0,Donkey/Ass/mule,2,2
4070,3,0,Cat,0,0
4070,3,0,Dog,0,0
4070,4,0,poultry,0,0
4070,4,0,Cat,0,0
4070,4,0,Dog,0,0
4070,4,0,Donkey/Ass/mule,2,0
4070,5,0,poultry,0,0
4070,5,1,Donkey/Ass/mule,3,3
4070,5,0,Dog,0,0
4070,5,0,Cat,0,0
4070,6,0,Dog,0,0
4070,6,0,poultry,0,0
4070,6,0,Cat,0,0
4070,6,0,Donkey/Ass/mule,3,3
4071,1,,Donkey/Ass/mule,0,0
4071,1,,poultry,0,0
4071,2,,Cat,0,0
4071,2,,poultry,0,0
4071,2,,Donkey/Ass/mule,0,0
4071,2,,Dog,0,0
4071,3,0,Dog,0,0
4071,3,0,Donkey/Ass/mule,1,0
4071,3,0,poultry,0,0
4071,3,0,Cat,0,0
4071,4,0,poultry,0,0
4071,4,0,Cat,0,0
4071,4,0,Dog,0,0
4071,4,0,Donkey/Ass/mule,1,0
4071,5,0,Dog,0,0
4071,5,0,poultry,0,0
4071,5,1,Donkey/Ass/mule,1,1
4071,5,0,Cat,0,0
4071,6,0,poultry,0,0
4071,6,0,Dog,0,0
4071,6,0,Cat,0,0
4071,6,0,Donkey/Ass/mule,2,2
4072,1,,poultry,0,0
4072,1,,Donkey/Ass/mule,1,1
4073,1,,Donkey/Ass/mule,4,4
4073,1,,poultry,0,0
4073,2,,Donkey/Ass/mule,4,4
4073,2,,poultry,0,0
4073,2,,Dog,0,0
4073,2,,Cat,0,0
4073,3,0,Dog,0,0
4073,3,0,poultry,0,0
4073,3,0,Cat,0,0
4073,3,0,Donkey/Ass/mule,3,3
4073,4,0,Dog,0,0
4073,4,0,poultry,0,0
4073,4,0,Cat,0,0
4073,4,0,Donkey/Ass/mule,1,1
4073,5,0,Dog,0,0
4073,5,0,Cat,0,0
4073,5,0,poultry,0,0
4073,5,1,Donkey/Ass/mule,3,3
4074,1,,poultry,0,0
4074,1,,Donkey/Ass/mule,1,1
4074,2,,Cat,0,0
4074,2,,Dog,0,0
4074,2,,poultry,0,0
4074,2,,Donkey/Ass/mule,1,3
4074,3,0,Donkey/Ass/mule,0,0
4074,3,0,Dog,0,0
4074,3,0,Cat,0,0
4074,3,0,poultry,0,0
4074,4,0,Dog,0,0
4074,4,0,poultry,0,0
4074,4,0,Donkey/Ass/mule,0,0
4074,4,0,Cat,0,0
4074,5,0,Donkey/Ass/mule,1,2
4074,5,0,poultry,0,0
4074,5,0,Dog,0,0
4074,5,0,Cat,0,0
4074,6,0,Donkey/Ass/mule,0,1
4074,6,0,Dog,0,0
4074,6,0,Cat,0,0
4074,6,0,poultry,0,0
4075,1,,poultry,0,0
4075,1,,Donkey/Ass/mule,2,2
4075,2,,poultry,0,0
4075,2,,Cat,0,0
4075,2,,Dog,0,0
4075,2,,Donkey/Ass/mule,1,1
4075,3,0,poultry,0,0
4075,3,0,Donkey/Ass/mule,1,1
4075,3,0,Cat,0,0
4075,3,0,Dog,0,0
4075,4,0,Cat,0,0
4075,4,0,poultry,0,0
4075,4,0,Dog,0,0
4075,4,0,Donkey/Ass/mule,1,1
4075,5,0,Dog,0,0
4075,5,0,Donkey/Ass/mule,1,1
4075,5,0,Cat,0,0
4075,5,0,poultry,0,0
4075,6,0,Donkey/Ass/mule,0,2
4075,6,0,Dog,0,0
4075,6,0,Cat,0,0
4075,6,0,poultry,0,0
4076,1,,Donkey/Ass/mule,3,3
4076,1,,poultry,0,0
4076,2,,poultry,0,0
4076,2,,Donkey/Ass/mule,6,6
4076,2,,Cat,1,1
4076,2,,Dog,0,0
4076,3,0,Donkey/Ass/mule,0,6
4076,3,0,Dog,0,0
4076,3,0,poultry,0,0
4076,3,0,Cat,0,0
4076,4,0,poultry,0,0
4076,4,0,Dog,0,0
4076,4,0,Cat,0,0
4076,4,0,Donkey/Ass/mule,3,3
4076,5,0,poultry,0,0
4076,5,0,Dog,0,0
4076,5,0,Donkey/Ass/mule,0,0
4076,5,0,Cat,0,0
4076,6,0,Donkey/Ass/mule,0,1
4076,6,0,Cat,0,0
4076,6,0,Dog,0,0
4076,6,0,poultry,0,0
4077,6,0,Donkey/Ass/mule,2,2
4077,6,0,Dog,0,0
4077,6,0,Cat,0,0
4077,6,0,poultry,0,0
4078,1,,poultry,0,0
4078,1,,Donkey/Ass/mule,1,1
4078,2,,Dog,0,0
4078,2,,Cat,0,0
4078,2,,poultry,0,0
4078,2,,Donkey/Ass/mule,1,1
4078,3,0,poultry,0,0
4078,3,0,Cat,0,0
4078,3,0,Donkey/Ass/mule,1,1
4078,3,0,Dog,0,0
4078,4,0,poultry,0,0
4078,4,0,Dog,0,0
4078,4,0,Donkey/Ass/mule,1,1
4078,4,0,Cat,1,1
4078,5,0,Cat,0,0
4078,5,0,poultry,0,0
4078,5,1,Donkey/Ass/mule,1,1
4078,5,0,Dog,0,0
4078,6,0,poultry,0,0
4078,6,0,Donkey/Ass/mule,0,0
4078,6,0,Dog,0,0
4078,6,0,Cat,1,1
4079,1,,Donkey/Ass/mule,3,3
4079,1,,poultry,0,0
4079,2,,poultry,0,0
4079,2,,Donkey/Ass/mule,3,3
4079,2,,Dog,0,0
4079,2,,Cat,0,0
4079,3,0,Dog,0,0
4079,3,0,Donkey/Ass/mule,1,3
4079,3,0,poultry,0,0
4079,3,0,Cat,0,0
4079,4,0,Dog,0,0
4079,4,0,Donkey/Ass/mule,0,0
4079,4,0,Cat,0,0
4079,4,0,poultry,0,0
4079,5,0,poultry,0,0
4079,5,0,Dog,0,0
4079,5,0,Cat,0,0
4079,5,0,Donkey/Ass/mule,2,3
4079,6,0,poultry,0,0
4079,6,0,Dog,0,0
4079,6,0,Donkey/Ass/mule,2,2
4079,6,0,Cat,0,0
4082,2,,poultry,0,0
4082,2,,Dog,0,0
4082,2,,Donkey/Ass/mule,2,2
4082,2,,Cat,0,0
4082,3,0,Cat,0,0
4082,3,0,poultry,0,0
4082,3,0,Dog,0,0
4082,3,0,Donkey/Ass/mule,2,2
4082,4,0,poultry,0,0
4082,4,0,Donkey/Ass/mule,1,1
4082,4,0,Dog,0,0
4082,4,0,Cat,0,0
4082,5,0,Cat,0,0
4082,5,0,poultry,0,0
4082,5,1,Donkey/Ass/mule,3,3
4082,5,0,Dog,0,0
4082,6,0,Donkey/Ass/mule,3,3
4082,6,0,Dog,0,0
4082,6,0,Cat,0,0
4082,6,0,poultry,0,0
4083,2,,Cat,0,0
4083,2,,Donkey/Ass/mule,4,4
4083,2,,Dog,0,0
4083,2,,poultry,0,0
4083,3,0,Donkey/Ass/mule,2,2
4083,3,0,Dog,0,0
4083,3,0,poultry,0,0
4083,3,0,Cat,0,0
4083,4,0,Cat,0,0
4083,4,0,Dog,0,0
4083,4,0,Donkey/Ass/mule,2,2
4083,4,0,poultry,0,0
4083,5,0,Donkey/Ass/mule,4,5
4083,5,0,Dog,0,0
4083,5,0,poultry,0,0
4083,5,0,Cat,0,0
4083,6,0,Donkey/Ass/mule,3,3
4083,6,0,poultry,0,0
4083,6,0,Cat,0,0
4083,6,0,Dog,0,0
4084,2,,poultry,0,0
4084,2,,Donkey/Ass/mule,3,3
4084,2,,Cat,0,0
4084,2,,Dog,0,0
4084,3,0,poultry,0,0
4084,3,0,Dog,0,0
4084,3,0,Cat,0,0
4084,3,0,Donkey/Ass/mule,1,1
4084,4,0,Cat,0,0
4084,4,0,Donkey/Ass/mule,3,3
4084,4,0,Dog,0,0
4084,4,0,poultry,0,0
4084,5,0,Dog,0,0
4084,5,0,poultry,0,0
4084,5,0,Cat,0,0
4084,5,1,Donkey/Ass/mule,3,3
4084,6,0,Donkey/Ass/mule,1,1
4084,6,0,poultry,0,0
4084,6,0,Cat,0,0
4084,6,0,Dog,0,0
4086,2,,poultry,0,0
4086,2,,Dog,0,0
4086,2,,Cat,0,0
4086,2,,Donkey/Ass/mule,3,0
4086,3,0,Donkey/Ass/mule,3,3
4086,3,0,Cat,0,0
4086,3,0,Dog,0,0
4086,3,0,poultry,0,0
4086,4,0,Donkey/Ass/mule,4,4
4086,4,0,Cat,0,0
4086,4,0,poultry,0,0
4086,4,0,Dog,0,0
4086,5,0,Dog,0,0
4086,5,0,poultry,0,0
4086,5,0,Cat,0,0
4086,5,1,Donkey/Ass/mule,8,8
4086,6,0,poultry,0,0
4086,6,0,Cat,0,0
4086,6,0,Dog,0,0
4086,6,0,Donkey/Ass/mule,9,9
4087,2,,Donkey/Ass/mule,0,0
4087,2,,Cat,0,0
4087,2,,Dog,0,0
4087,2,,poultry,0,0
4087,3,0,Cat,0,0
4087,3,0,Donkey/Ass/mule,0,3
4087,3,0,Dog,0,0
4087,3,0,poultry,0,0
4087,4,0,Dog,0,0
4087,4,0,Cat,0,0
4087,4,0,Donkey/Ass/mule,0,0
4087,4,0,poultry,0,0
4087,5,0,Cat,0,0
4087,5,0,poultry,0,0
4087,5,0,Donkey/Ass/mule,0,0
4087,5,0,Dog,0,0
4087,6,0,Dog,0,0
4087,6,0,Cat,0,0
4087,6,0,poultry,0,0
4087,6,0,Donkey/Ass/mule,0,2
4089,2,,Cat,0,0
4089,2,,Dog,1,1
4089,2,,Donkey/Ass/mule,2,2
4089,2,,poultry,2,0
4089,3,0,Donkey/Ass/mule,2,2
4089,3,0,Cat,0,0
4089,3,0,poultry,0,0
4089,3,0,Dog,0,0
4089,4,0,Cat,0,0
4089,4,0,Dog,0,0
4089,4,0,Donkey/Ass/mule,3,0
4089,4,0,poultry,0,0
4089,5,0,Cat,0,0
4089,5,1,Donkey/Ass/mule,2,2
4089,5,0,Dog,0,0
4089,5,0,poultry,0,0
4089,6,0,Cat,0,0
4089,6,0,Dog,0,0
4089,6,0,poultry,0,0
4089,6,0,Donkey/Ass/mule,2,2
4090,2,,Cat,0,0
4090,2,,Dog,0,0
4090,2,,poultry,0,0
4090,2,,Donkey/Ass/mule,2,2
4090,3,0,poultry,0,0
4090,3,0,Dog,0,0
4090,3,0,Cat,0,0
4090,3,0,Donkey/Ass/mule,3,0
4090,4,0,poultry,0,0
4090,4,0,Donkey/Ass/mule,2,0
4090,4,0,Cat,0,0
4090,4,0,Dog,0,0
4090,5,1,Donkey/Ass/mule,2,2
4090,5,0,Dog,0,0
4090,5,0,poultry,0,0
4090,5,0,Cat,0,0
4090,6,0,poultry,0,0
4090,6,0,Donkey/Ass/mule,3,3
4090,6,0,Dog,0,0
4090,6,0,Cat,0,0
4091,2,,Dog,0,0
4091,2,,Cat,0,0
4091,2,,poultry,0,0
4091,2,,Donkey/Ass/mule,2,2
4091,3,0,Dog,0,0
4091,3,0,poultry,0,0
4091,3,0,Donkey/Ass/mule,2,2
4091,3,0,Cat,0,0
4091,4,0,poultry,0,0
4091,4,0,Cat,0,0
4091,4,0,Dog,0,0
4091,4,0,Donkey/Ass/mule,3,3
4091,5,0,Cat,0,0
4091,5,0,poultry,0,0
4091,5,0,Donkey/Ass/mule,0,1
4091,5,0,Dog,0,0
4091,6,0,Cat,0,0
4091,6,0,Donkey/Ass/mule,0,3
4091,6,0,Dog,0,0
4091,6,0,poultry,0,0
4095,2,,Dog,0,0
4095,2,,poultry,0,0
4095,2,,Donkey/Ass/mule,1,1
4095,2,,Cat,0,0
4095,3,0,poultry,0,0
4095,3,0,Donkey/Ass/mule,1,0
4095,3,0,Cat,0,0
4095,3,0,Dog,0,0
4095,4,0,poultry,0,0
4095,4,0,Donkey/Ass/mule,1,0
4095,4,0,Cat,0,0
4095,4,0,Dog,0,0
4095,5,0,poultry,0,0
4095,5,0,Cat,0,0
4095,5,0,Dog,0,0
4095,5,1,Donkey/Ass/mule,1,1
4095,6,0,Donkey/Ass/mule,4,4
4095,6,0,poultry,0,0
4095,6,0,Dog,0,0
4095,6,0,Cat,0,0
4098,6,0,Dog,0,0
4098,6,0,Donkey/Ass/mule,1,1
4098,6,0,Cat,0,0
4098,6,0,poultry,0,0
4103,3,0,poultry,0,0
4103,3,0,Dog,0,0
4103,3,0,Donkey/Ass/mule,2,2
4103,3,0,Cat,0,0
4103,4,0,poultry,0,0
4103,4,0,Donkey/Ass/mule,0,0
4103,4,0,Cat,0,0
4103,4,0,Dog,0,0
4103,5,0,Dog,0,0
4103,5,1,Donkey/Ass/mule,1,1
4103,5,0,Cat,0,0
4103,5,0,poultry,0,0
4103,6,0,Donkey/Ass/mule,0,0
4103,6,0,poultry,0,0
4103,6,0,Cat,0,0
4103,6,0,Dog,0,0
4107,3,0,Cat,0,0
4107,3,0,poultry,0,0
4107,3,0,Donkey/Ass/mule,1,1
4107,3,0,Dog,0,0
4107,4,0,Donkey/Ass/mule,2,2
4107,4,0,poultry,0,0
4107,4,0,Dog,0,0
4107,4,0,Cat,0,0
4107,5,0,Dog,0,0
4107,5,0,poultry,0,0
4107,5,0,Cat,0,0
4107,5,1,Donkey/Ass/mule,1,1
4107,6,0,Donkey/Ass/mule,0,0
4107,6,0,poultry,0,0
4107,6,0,Cat,0,0
4107,6,0,Dog,0,0
4108,3,0,Donkey/Ass/mule,0,1
4108,3,0,Cat,0,0
4108,3,0,poultry,0,0
4108,3,0,Dog,0,0
4108,4,0,Dog,0,0
4108,4,0,poultry,0,0
4108,4,0,Cat,0,0
4108,4,0,Donkey/Ass/mule,0,0
4108,5,0,poultry,0,0
4108,5,0,Donkey/Ass/mule,0,0
4108,5,0,Dog,0,0
4108,5,0,Cat,0,0
4108,6,0,Donkey/Ass/mule,0,0
4108,6,0,poultry,0,0
4108,6,0,Dog,0,0
4108,6,0,Cat,0,0
4110,3,0,Cat,0,0
4110,3,0,Dog,0,0
4110,3,0,poultry,0,0
4110,3,0,Donkey/Ass/mule,0,0
4110,4,0,Dog,0,0
4110,4,0,poultry,0,0
4110,4,0,Cat,0,0
4110,4,0,Donkey/Ass/mule,0,0
4110,5,0,Donkey/Ass/mule,0,0
4110,5,0,Dog,0,0
4110,5,0,Cat,0,0
4110,5,0,poultry,0,0
4110,6,0,poultry,0,0
4110,6,0,Dog,0,0
4110,6,0,Cat,0,0
4110,6,0,Donkey/Ass/mule,0,1
4111,3,0,poultry,5,0
4111,3,0,Dog,0,0
4111,3,0,Cat,0,0
4111,3,0,Donkey/Ass/mule,0,0
4111,4,0,Dog,0,0
4111,4,0,Donkey/Ass/mule,0,0
4111,4,0,Cat,0,0
4111,4,0,poultry,8,8
4111,5,0,Donkey/Ass/mule,1,1
4111,5,0,Cat,1,1
4111,5,0,Dog,0,0
4111,5,0,poultry,0,0
4111,6,0,Donkey/Ass/mule,1,1
4111,6,0,poultry,0,0
4111,6,0,Cat,0,0
4111,6,0,Dog,0,0
5001,1,,Donkey/Ass/mule,4,4
5001,1,,poultry,0,0
5001,2,,poultry,0,0
5001,2,,Cat,0,0
5001,2,,Donkey/Ass/mule,6,6
5001,2,,Dog,1,1
5001,3,0,Dog,2,1
5001,3,0,Donkey/Ass/mule,0,3
5001,3,0,poultry,0,0
5001,3,0,Cat,0,0
5001,4,0,Dog,0,0
5001,4,0,Cat,0,0
5001,4,0,Donkey/Ass/mule,5,0
5001,4,0,poultry,0,0
5001,5,0,Cat,0,0
5001,5,0,poultry,0,0
5001,5,0,Donkey/Ass/mule,2,4
5001,5,0,Dog,0,0
5001,6,0,Donkey/Ass/mule,2,2
5001,6,0,Cat,0,0
5001,6,0,poultry,0,0
5001,6,0,Dog,0,0
5002,1,,poultry,0,0
5002,1,,Donkey/Ass/mule,1,1
5002,2,,Donkey/Ass/mule,1,1
5002,2,,poultry,0,0
5002,2,,Dog,0,0
5002,2,,Cat,0,0
5002,3,0,Donkey/Ass/mule,1,1
5002,3,0,poultry,0,0
5002,3,0,Cat,0,0
5002,3,0,Dog,1,1
5002,4,0,poultry,0,0
5002,4,0,Dog,1,1
5002,4,0,Cat,0,0
5002,4,0,Donkey/Ass/mule,1,1
5002,5,0,Donkey/Ass/mule,1,2
5002,5,0,Cat,0,0
5002,5,0,poultry,0,0
5002,5,1,Dog,1,1
5002,6,0,Dog,0,0
5002,6,0,Cat,0,0
5002,6,0,Donkey/Ass/mule,1,2
5002,6,0,poultry,0,0
5005,1,,Donkey/Ass/mule,2,2
5005,1,,poultry,0,0
5005,2,,poultry,0,0
5005,2,,Cat,0,0
5005,2,,Dog,4,4
5005,2,,Donkey/Ass/mule,3,3
5005,3,0,Donkey/Ass/mule,3,3
5005,3,0,Dog,0,0
5005,3,0,Cat,0,0
5005,3,0,poultry,0,0
5005,4,0,Dog,2,2
5005,4,0,poultry,0,0
5005,4,0,Donkey/Ass/mule,2,2
5005,4,0,Cat,0,0
5005,5,1,Donkey/Ass/mule,2,2
5005,5,0,Cat,0,0
5005,5,0,Dog,0,0
5005,5,0,poultry,0,0
5005,6,0,Donkey/Ass/mule,1,1
5005,6,0,Cat,0,0
5005,6,0,poultry,0,0
5005,6,0,Dog,3,3
5008,1,,poultry,0,0
5008,1,,Donkey/Ass/mule,0,0
5008,2,,Cat,0,0
5008,2,,Dog,0,0
5008,2,,Donkey/Ass/mule,1,1
5008,2,,poultry,0,0
5008,3,0,Cat,0,0
5008,3,0,poultry,0,0
5008,3,0,Dog,2,2
5008,3,0,Donkey/Ass/mule,1,1
5008,4,0,Dog,3,3
5008,4,0,Cat,0,0
5008,4,0,Donkey/Ass/mule,2,2
5008,4,0,poultry,0,0
5008,5,0,Cat,0,0
5008,5,1,Donkey/Ass/mule,2,2
5008,5,0,poultry,0,0
5008,5,0,Dog,0,0
5009,1,,poultry,0,0
5009,1,,Donkey/Ass/mule,1,1
5009,2,,Donkey/Ass/mule,1,1
5009,2,,poultry,0,0
5009,2,,Cat,0,0
5009,2,,Dog,1,1
5009,3,0,poultry,0,0
5009,3,0,Donkey/Ass/mule,1,1
5009,3,0,Dog,2,2
5009,3,0,Cat,0,0
5009,4,0,Donkey/Ass/mule,2,2
5009,4,0,Dog,1,1
5009,4,0,poultry,0,0
5009,4,0,Cat,0,0
5009,5,1,Donkey/Ass/mule,1,1
5009,5,0,Cat,0,0
5009,5,1,Dog,1,1
5009,5,0,poultry,0,0
5009,6,0,poultry,0,0
5009,6,0,Donkey/Ass/mule,1,3
5009,6,0,Dog,0,2
5009,6,0,Cat,0,0
5010,1,,Donkey/Ass/mule,1,0
5010,1,,poultry,0,0
5010,2,,Donkey/Ass/mule,2,2
5010,2,,Dog,2,2
5010,2,,poultry,0,0
5010,2,,Cat,0,0
5010,3,0,poultry,0,0
5010,3,0,Donkey/Ass/mule,0,2
5010,3,0,Dog,1,1
5010,3,0,Cat,0,0
5010,4,0,Donkey/Ass/mule,1,1
5010,4,0,poultry,0,0
5010,4,0,Cat,0,0
5010,4,0,Dog,3,3
5010,5,0,poultry,0,0
5010,5,0,Donkey/Ass/mule,0,0
5010,5,0,Cat,0,0
5010,5,0,Dog,0,0
5010,6,0,Cat,0,0
5010,6,0,Dog,0,0
5010,6,0,poultry,0,0
5010,6,0,Donkey/Ass/mule,0,0
5011,1,,Donkey/Ass/mule,2,2
5011,1,,poultry,0,0
5011,2,,poultry,0,0
5011,2,,Donkey/Ass/mule,4,4
5011,2,,Cat,0,0
5011,2,,Dog,0,0
5011,3,0,Cat,0,0
5011,3,0,Donkey/Ass/mule,1,1
5011,3,0,Dog,4,4
5011,3,0,poultry,0,0
5011,4,0,Donkey/Ass/mule,2,0
5011,4,0,Dog,0,0
5011,4,0,poultry,0,0
5011,4,0,Cat,0,0
5011,5,0,Dog,0,0
5011,5,0,poultry,0,0
5011,5,1,Donkey/Ass/mule,3,3
5011,5,0,Cat,0,0
5011,6,0,Dog,2,2
5011,6,0,Donkey/Ass/mule,2,2
5011,6,0,Cat,0,0
5011,6,0,poultry,0,0
5012,1,,poultry,0,0
5012,1,,Donkey/Ass/mule,0,0
5012,2,,Donkey/Ass/mule,0,0
5012,2,,poultry,0,0
5012,2,,Dog,0,0
5012,2,,Cat,0,0
5012,3,0,Donkey/Ass/mule,0,0
5012,3,0,poultry,0,0
5012,3,0,Cat,0,0
5012,3,0,Dog,0,0
5012,4,0,Cat,0,0
5012,4,0,Dog,0,0
5012,4,0,poultry,0,0
5012,4,0,Donkey/Ass/mule,0,0
5012,5,0,Donkey/Ass/mule,0,0
5012,5,0,poultry,0,0
5012,5,0,Dog,0,0
5012,5,0,Cat,0,0
5012,6,0,Donkey/Ass/mule,0,0
5012,6,0,Cat,0,0
5012,6,0,poultry,0,0
5012,6,0,Dog,0,0
5013,1,,poultry,0,0
5013,1,,Donkey/Ass/mule,1,1
5013,2,,poultry,0,0
5013,2,,Donkey/Ass/mule,1,1
5013,2,,Cat,0,0
5013,2,,Dog,1,1
5013,3,0,Dog,1,1
5013,3,0,Donkey/Ass/mule,1,1
5013,3,0,Cat,0,0
5013,3,0,poultry,0,0
5013,4,0,Dog,1,1
5013,4,0,Cat,0,0
5013,4,0,Donkey/Ass/mule,1,1
5013,4,0,poultry,0,0
5013,5,0,Dog,0,0
5013,5,0,poultry,0,0
5013,5,0,Donkey/Ass/mule,2,2
5013,5,0,Cat,0,0
5013,6,0,Cat,0,0
5013,6,0,Dog,0,0
5013,6,0,Donkey/Ass/mule,0,1
5013,6,0,poultry,0,0
5015,1,,Donkey/Ass/mule,2,2
5015,1,,poultry,2,2
5015,2,,Dog,0,0
5015,2,,Donkey/Ass/mule,2,2
5015,2,,poultry,0,0
5015,2,,Cat,0,0
5015,3,0,Cat,0,0
5015,3,0,Donkey/Ass/mule,2,0
5015,3,0,Dog,1,1
5015,3,0,poultry,0,0
5015,4,0,poultry,0,0
5015,4,0,Dog,0,0
5015,4,0,Donkey/Ass/mule,2,0
5015,4,0,Cat,0,0
5015,5,0,Cat,0,0
5015,5,0,poultry,0,0
5015,5,0,Dog,0,0
5015,5,0,Donkey/Ass/mule,0,0
5015,6,0,Cat,0,0
5015,6,0,poultry,0,0
5015,6,0,Dog,1,1
5015,6,0,Donkey/Ass/mule,2,2
5016,1,,Donkey/Ass/mule,6,6
5016,1,,poultry,0,0
5016,2,,Dog,1,1
5016,2,,Donkey/Ass/mule,2,2
5016,2,,Cat,0,0
5016,2,,poultry,0,0
5016,3,0,Dog,1,3
5016,3,0,Cat,0,0
5016,3,0,poultry,0,0
5016,3,0,Donkey/Ass/mule,1,2
5016,4,0,Dog,2,2
5016,4,0,Cat,0,0
5016,4,0,poultry,0,0
5016,4,0,Donkey/Ass/mule,2,2
5016,5,0,Donkey/Ass/mule,0,2
5016,5,0,poultry,0,0
5016,5,0,Cat,0,0
5016,5,0,Dog,2,2
5016,6,0,Donkey/Ass/mule,3,3
5016,6,0,Cat,0,0
5016,6,0,poultry,0,0
5016,6,0,Dog,0,0
5018,1,,poultry,2,2
5018,1,,Donkey/Ass/mule,2,2
5018,2,,Cat,0,0
5018,2,,Dog,0,0
5018,2,,poultry,0,0
5018,2,,Donkey/Ass/mule,3,3
5018,3,0,Donkey/Ass/mule,0,3
5018,3,0,Dog,0,0
5018,3,0,Cat,0,0
5018,3,0,poultry,0,0
5018,4,0,poultry,0,0
5018,4,0,Cat,0,0
5018,4,0,Dog,0,0
5018,4,0,Donkey/Ass/mule,4,0
5018,5,0,Cat,0,0
5018,5,0,Dog,0,0
5018,5,0,Donkey/Ass/mule,0,0
5018,5,0,poultry,0,0
5018,6,0,Donkey/Ass/mule,0,0
5018,6,0,poultry,0,0
5018,6,0,Dog,0,0
5018,6,0,Cat,0,0
5019,1,,poultry,0,0
5019,1,,Donkey/Ass/mule,1,1
5019,2,,Donkey/Ass/mule,2,2
5019,2,,Dog,1,1
5019,2,,Cat,0,0
5019,2,,poultry,0,0
5019,3,0,Cat,0,0
5019,3,0,Donkey/Ass/mule,1,0
5019,3,0,poultry,0,0
5019,3,0,Dog,0,0
5019,4,0,Donkey/Ass/mule,2,0
5019,4,0,Cat,0,0
5019,4,0,Dog,0,0
5019,4,0,poultry,0,0
5019,5,0,poultry,0,0
5019,5,0,Cat,0,0
5019,5,0,Dog,0,0
5019,5,0,Donkey/Ass/mule,2,3
5019,6,0,poultry,0,0
5019,6,0,Dog,1,1
5019,6,0,Cat,0,0
5019,6,0,Donkey/Ass/mule,1,1
5020,1,,poultry,0,0
5020,1,,Donkey/Ass/mule,1,0
